RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 230 - 230 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:02:05,1990-01-01 02:00:00,1990-01-01 13:02:05,631.88154861,1016.91681281,662.08840216,,,,,230,1,TWP3945,2013-07-31 00:00:00,,TWN3945,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 231 - 231 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:11:47,1990-01-01 02:00:00,1990-01-01 13:11:47,635.62342496,1022.9387911,671.77994181,,,,,231,1,TWP3946,2013-07-31 00:00:00,,TWN3946,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 232 - 232 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 19:56:25.000001,1990-01-01 02:00:00,1990-01-01 09:56:25,453.76618289,730.26734437,476.41811287,,,,,232,1,TWP3947,2013-07-31 00:00:00,,TWN3947,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 233 - 233 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 12:40:22,1990-01-01 02:00:00,1990-01-01 02:40:22,33.32986743,53.63932945,40.37082854,,,,,233,1,TWP3948,2013-07-31 00:00:00,,TWN3948,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 234 - 234 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 12:56:59,1990-01-01 02:00:00,1990-01-01 02:56:59,50.65589823,81.52292893,56.9823253,,,,,234,1,TWP3949,2013-07-31 00:00:00,,TWN3949,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 235 - 235 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 13:03:00,1990-01-01 02:00:00,1990-01-01 03:03:00,54.53421869,87.76449317,63.00309604,,,,,235,1,TWP3950,2013-07-31 00:00:00,,TWN3950,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 236 - 236 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 04:08:55,1990-01-01 02:00:00,1990-01-01 18:08:55,933.45395248,1502.2515222,968.92000014,,,,,236,1,TWP3951,2013-07-31 00:00:00,,TWN3951,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 237 - 237 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 14:58:05,1990-01-01 02:00:00,1990-01-01 04:58:05,164.19178382,264.24159062,178.07720774,,,,,237,1,TWP3952,2013-07-31 00:00:00,,TWN3952,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 238 - 238 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-02 01:31:48,1990-01-01 02:00:00,1990-01-01 15:31:48.000001,792.68394803,1275.70370706,811.79273914,,,,,238,1,TWP3953,2013-07-31 00:00:00,,TWN3953,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 239 - 239 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 23:39:59.000001,1990-01-01 02:00:00,1990-01-01 13:39:59,675.69751662,1087.43191905,699.98270689,,,,,239,1,TWP3954,2013-07-31 00:00:00,,TWN3954,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
Route 24 - 24 - Townsville University Hospital,1990-01-01 12:00:00,1990-01-01 16:29:37.000001,1990-01-01 02:00:00,1990-01-01 06:29:37,232.3448583,373.92355148,269.62286339,,,,,24,1,TWP31177,2013-07-31 00:00:00,,TWN31177,Townsville University Hospital,"100 Angus Smith Dr, Douglas, QLD, 4814, AUS"
