RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 256 - 256 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:14:45.000001,1990-01-01 02:00:00,1990-01-01 04:14:45,119.99294018,193.11030454,134.74260477,,,,,256,1,TWP3971,2013-07-31 00:00:00,,TWN3971,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 257 - 257 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:17:10,1990-01-01 02:00:00,1990-01-01 04:17:10,127.5521429,205.27568641,137.16588292,,,,,257,1,TWP3972,2013-07-31 00:00:00,,TWN3972,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 258 - 258 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:30:46.000001,1990-01-01 02:00:00,1990-01-01 05:30:46,193.93102514,312.10235593,210.75936964,,,,,258,1,TWP3973,2013-07-31 00:00:00,,TWN3973,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 259 - 259 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:57:52,1990-01-01 02:00:00,1990-01-01 05:57:52.000001,211.62296546,340.57483087,237.86686359,,,,,259,1,TWP3974,2013-07-31 00:00:00,,TWN3974,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 26 - 26 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:08:56,1990-01-01 02:00:00,1990-01-01 05:08:56,179.23666142,288.45402255,188.93922174,,,,,26,1,TWP31179,2013-07-31 00:00:00,,TWN31179,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 260 - 260 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:32:25,1990-01-01 02:00:00,1990-01-01 05:32:25,188.32413641,303.07892514,212.40924126,,,,,260,1,TWP3975,2013-07-31 00:00:00,,TWN3975,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 261 - 261 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 23:22:36,1990-01-01 02:00:00,1990-01-01 13:22:36,656.12963222,1055.94039872,682.59960755,,,,,261,1,TWP3976,2013-07-31 00:00:00,,TWN3976,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 262 - 262 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-02 00:42:10,1990-01-01 02:00:00,1990-01-01 14:42:10,734.76919368,1182.49875823,762.16159422,,,,,262,1,TWP3977,2013-07-31 00:00:00,,TWN3977,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 263 - 263 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 23:40:57,1990-01-01 02:00:00,1990-01-01 13:40:57,676.39608191,1088.55615316,700.9472862,,,,,263,1,TWP3978,2013-07-31 00:00:00,,TWN3978,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 264 - 264 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 23:29:43,1990-01-01 02:00:00,1990-01-01 13:29:43,661.64851865,1064.82220324,689.71567614,,,,,264,1,TWP3979,2013-07-31 00:00:00,,TWN3979,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 265 - 265 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 23:13:25,1990-01-01 02:00:00,1990-01-01 13:13:25,648.90102854,1044.30706549,673.41809156,,,,,265,1,TWP3980,2013-07-31 00:00:00,,TWN3980,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 266 - 266 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:07:27,1990-01-01 02:00:00,1990-01-01 05:07:27,178.76932289,287.70191258,187.45151147,,,,,266,1,TWP3981,2013-07-31 00:00:00,,TWN3981,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 267 - 267 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:46:13.000001,1990-01-01 02:00:00,1990-01-01 04:46:13,159.278732,256.33478434,166.20948847,,,,,267,1,TWP3982,2013-07-31 00:00:00,,TWN3982,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 268 - 268 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:29:34,1990-01-01 02:00:00,1990-01-01 04:29:34,143.94445276,231.6566047,149.5648605,,,,,268,1,TWP3983,2013-07-31 00:00:00,,TWN3983,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 269 - 269 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:19:16,1990-01-01 02:00:00,1990-01-01 04:19:16,133.04239396,214.11140668,139.26093849,,,,,269,1,TWP3984,2013-07-31 00:00:00,,TWN3984,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 27 - 27 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 13:11:48,1990-01-01 02:00:00,1990-01-01 03:11:48,67.23520671,108.20479292,71.80145864,,,,,27,1,TWP31180,2013-07-31 00:00:00,,TWN31180,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 270 - 270 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 14:24:25,1990-01-01 02:00:00,1990-01-01 04:24:25.000001,137.20159876,220.80501137,144.41126448,,,,,270,1,TWP3985,2013-07-31 00:00:00,,TWN3985,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
Route 271 - 271 - Gold Coast University Hospital,1990-01-01 12:00:00,1990-01-01 15:25:33,1990-01-01 02:00:00,1990-01-01 05:25:33.000001,194.52645252,313.06060533,205.55247204,,,,,271,1,TWP3986,2013-07-31 00:00:00,,TWN3986,Gold Coast University Hospital,"1 Hospital Blvd, Southport, QLD, 4215, AUS"
