RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 230 - 230 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:51:52,1990-01-01 02:00:00,1990-01-01 16:51:52,847.50652719,1363.93227236,891.86895601,,,,,230.0,1.0,TWP3945,2013-07-31 00:00:00,,TWN3945,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 231 - 231 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:01:33,1990-01-01 02:00:00,1990-01-01 17:01:33,851.24840354,1369.95425065,901.54397957,,,,,231.0,1.0,TWP3946,2013-07-31 00:00:00,,TWN3946,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 232 - 232 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:49:15,1990-01-01 02:00:00,1990-01-01 13:49:15.000001,669.39116147,1077.28280392,709.25047156,,,,,232.0,1.0,TWP3947,2013-07-31 00:00:00,,TWN3947,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 233 - 233 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 16:38:26,1990-01-01 02:00:00,1990-01-01 06:38:26.000001,248.9611172,400.66488153,278.42616335,,,,,233.0,1.0,TWP3948,2013-07-31 00:00:00,,TWN3948,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 234 - 234 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 16:54:53,1990-01-01 02:00:00,1990-01-01 06:54:53,266.287148,428.54848101,294.88578016,,,,,234.0,1.0,TWP3949,2013-07-31 00:00:00,,TWN3949,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 235 - 235 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 17:00:52,1990-01-01 02:00:00,1990-01-01 07:00:52,270.16546845,434.79004524,300.86522413,,,,,235.0,1.0,TWP3950,2013-07-31 00:00:00,,TWN3950,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 236 - 236 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 08:03:56,1990-01-01 02:00:00,1990-01-01 22:03:56.000001,1149.08520225,1849.27707428,1203.92937728,,,,,236.0,1.0,TWP3951,2013-07-31 00:00:00,,TWN3951,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 237 - 237 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 18:54:33,1990-01-01 02:00:00,1990-01-01 08:54:33.000001,379.82303359,611.2671427,414.55493104,,,,,237.0,1.0,TWP3952,2013-07-31 00:00:00,,TWN3952,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 238 - 238 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:21:41,1990-01-01 02:00:00,1990-01-01 19:21:41.000001,1008.3089266,1622.71916661,1041.68201295,,,,,238.0,1.0,TWP3953,2013-07-31 00:00:00,,TWN3953,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 239 - 239 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:29:42,1990-01-01 02:00:00,1990-01-01 17:29:42,891.32249519,1434.4473786,929.69989857,,,,,239.0,1.0,TWP3954,2013-07-31 00:00:00,,TWN3954,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 24 - 24 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 12:32:36,1990-01-01 02:00:00,1990-01-01 02:32:36,17.55595633,28.25362949,32.59870115,,,,,24.0,1.0,TWP31177,2013-07-31 00:00:00,,TWN31177,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 240 - 240 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:29:56,1990-01-01 02:00:00,1990-01-01 19:29:56,1019.11902194,1640.11636348,1049.93240668,,,,,240.0,1.0,TWP3955,2013-07-31 00:00:00,,TWN3955,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 241 - 241 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:21:07,1990-01-01 02:00:00,1990-01-01 21:21:07,1131.47203471,1820.93137209,1161.12495706,,,,,241.0,1.0,TWP3956,2013-07-31 00:00:00,,TWN3956,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 242 - 242 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:19:47,1990-01-01 02:00:00,1990-01-01 21:19:47.000001,1103.85597219,1776.48753868,1159.78051423,,,,,242.0,1.0,TWP3957,2013-07-31 00:00:00,,TWN3957,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 243 - 243 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:21:17,1990-01-01 02:00:00,1990-01-01 21:21:17,1104.36512932,1777.3069493,1161.27547307,,,,,243.0,1.0,TWP3958,2013-07-31 00:00:00,,TWN3958,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 244 - 244 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:14:14,1990-01-01 02:00:00,1990-01-01 21:14:14,1098.52981895,1767.91590878,1154.23261254,,,,,244.0,1.0,TWP3959,2013-07-31 00:00:00,,TWN3959,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 245 - 245 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:17:04.000001,1990-01-01 02:00:00,1990-01-01 21:17:04,1103.12222359,1775.30668241,1157.06422183,,,,,245.0,1.0,TWP3960,2013-07-31 00:00:00,,TWN3960,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 246 - 246 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:12:43.000001,1990-01-01 02:00:00,1990-01-01 21:12:43,1094.06847742,1760.73606119,1152.71145799,,,,,246.0,1.0,TWP3961,2013-07-31 00:00:00,,TWN3961,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 247 - 247 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:22:25,1990-01-01 02:00:00,1990-01-01 21:22:25,1103.28471188,1775.56818248,1162.41029418,,,,,247.0,1.0,TWP3962,2013-07-31 00:00:00,,TWN3962,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 248 - 248 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:05:18,1990-01-01 02:00:00,1990-01-01 21:05:18,1088.91609793,1752.4440936,1145.30482185,,,,,248.0,1.0,TWP3963,2013-07-31 00:00:00,,TWN3963,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 249 - 249 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:36:49,1990-01-01 02:00:00,1990-01-01 21:36:49.000001,1118.26117046,1799.67050445,1176.82478443,,,,,249.0,1.0,TWP3964,2013-07-31 00:00:00,,TWN3964,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 25 - 25 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:43:37,1990-01-01 02:00:00,1990-01-01 17:43:37.000001,899.16475294,1447.0682943,943.60952935,,,,,25.0,1.0,TWP31178,2013-07-31 00:00:00,,TWN31178,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 250 - 250 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:59:07,1990-01-01 02:00:00,1990-01-01 20:59:07,1095.57120129,1763.15446567,1139.11005327,,,,,250.0,1.0,TWP3965,2013-07-31 00:00:00,,TWN3965,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 251 - 251 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:47:25,1990-01-01 02:00:00,1990-01-01 20:47:25,1083.91682628,1744.39852966,1127.4198201,,,,,251.0,1.0,TWP3966,2013-07-31 00:00:00,,TWN3966,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 252 - 252 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:41:19,1990-01-01 02:00:00,1990-01-01 20:41:19,1078.63553892,1735.89910454,1121.31254016,,,,,252.0,1.0,TWP3967,2013-07-31 00:00:00,,TWN3967,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 253 - 253 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:37:57,1990-01-01 02:00:00,1990-01-01 20:37:57,1066.6916914,1716.67730675,1117.95643927,,,,,253.0,1.0,TWP3968,2013-07-31 00:00:00,,TWN3968,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 254 - 254 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:31:35,1990-01-01 02:00:00,1990-01-01 21:31:35,1120.94523209,1803.99009157,1171.57895773,,,,,254.0,1.0,TWP3969,2013-07-31 00:00:00,,TWN3969,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 255 - 255 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:27:42,1990-01-01 02:00:00,1990-01-01 20:27:42,1060.96460682,1707.46043912,1107.69199193,,,,,255.0,1.0,TWP3970,2013-07-31 00:00:00,,TWN3970,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 256 - 256 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:40:31,1990-01-01 02:00:00,1990-01-01 20:40:31,1071.58669829,1724.55507249,1120.51416677,,,,,256.0,1.0,TWP3971,2013-07-31 00:00:00,,TWN3971,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 257 - 257 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 07:04:29,1990-01-01 02:00:00,1990-01-01 21:04:29,1095.75246959,1763.44618931,1144.48851488,,,,,257.0,1.0,TWP3972,2013-07-31 00:00:00,,TWN3972,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 258 - 258 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:49:40,1990-01-01 02:00:00,1990-01-01 18:49:40,965.48484226,1553.80034558,1009.6622041,,,,,258.0,1.0,TWP3973,2013-07-31 00:00:00,,TWN3973,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 259 - 259 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:41:42,1990-01-01 02:00:00,1990-01-01 18:41:42,957.04918919,1540.22445078,1001.69641151,,,,,259.0,1.0,TWP3974,2013-07-31 00:00:00,,TWN3974,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 26 - 26 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:35:51,1990-01-01 02:00:00,1990-01-01 18:35:51,945.49099121,1521.62329701,995.85014717,,,,,26.0,1.0,TWP31179,2013-07-31 00:00:00,,TWN31179,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 260 - 260 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:50:30,1990-01-01 02:00:00,1990-01-01 18:50:30,966.18228572,1554.92277428,1010.49358202,,,,,260.0,1.0,TWP3975,2013-07-31 00:00:00,,TWN3975,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 261 - 261 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 19:58:41,1990-01-01 02:00:00,1990-01-01 09:58:41,445.23692327,716.54080413,478.67801969,,,,,261.0,1.0,TWP3976,2013-07-31 00:00:00,,TWN3976,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 262 - 262 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 19:05:21,1990-01-01 02:00:00,1990-01-01 09:05:21,386.54687639,622.08814041,425.35453818,,,,,262.0,1.0,TWP3977,2013-07-31 00:00:00,,TWN3977,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 263 - 263 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 19:34:59,1990-01-01 02:00:00,1990-01-01 09:34:59,422.51657259,679.97587095,454.98883361,,,,,263.0,1.0,TWP3978,2013-07-31 00:00:00,,TWN3978,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 264 - 264 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 20:05:10,1990-01-01 02:00:00,1990-01-01 10:05:10,450.58708389,725.15107023,485.16645175,,,,,264.0,1.0,TWP3979,2013-07-31 00:00:00,,TWN3979,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 265 - 265 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 20:02:28,1990-01-01 02:00:00,1990-01-01 10:02:28,450.20271624,724.53248923,482.46830861,,,,,265.0,1.0,TWP3980,2013-07-31 00:00:00,,TWN3980,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 266 - 266 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:34:28,1990-01-01 02:00:00,1990-01-01 18:34:28,945.02365268,1520.87118703,994.46731051,,,,,266.0,1.0,TWP3981,2013-07-31 00:00:00,,TWN3981,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 267 - 267 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:24:09.000001,1990-01-01 02:00:00,1990-01-01 18:24:09,941.38980244,1515.02306026,984.1503697,,,,,267.0,1.0,TWP3982,2013-07-31 00:00:00,,TWN3982,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 268 - 268 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:02:47.000001,1990-01-01 02:00:00,1990-01-01 19:02:47,972.74772726,1565.48884936,1022.77655082,,,,,268.0,1.0,TWP3983,2013-07-31 00:00:00,,TWN3983,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 269 - 269 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:00:59,1990-01-01 02:00:00,1990-01-01 19:00:59,969.95510803,1560.99455536,1020.98475748,,,,,269.0,1.0,TWP3984,2013-07-31 00:00:00,,TWN3984,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 27 - 27 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:59:59,1990-01-01 02:00:00,1990-01-01 20:59:59,1085.53351776,1747.00034761,1139.97795937,,,,,27.0,1.0,TWP31180,2013-07-31 00:00:00,,TWN31180,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 270 - 270 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:18:24,1990-01-01 02:00:00,1990-01-01 19:18:24,984.7806745,1584.85403953,1038.397643,,,,,270.0,1.0,TWP3985,2013-07-31 00:00:00,,TWN3985,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 271 - 271 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:43:14,1990-01-01 02:00:00,1990-01-01 18:43:14,960.20006304,1545.29530084,1003.24035612,,,,,271.0,1.0,TWP3986,2013-07-31 00:00:00,,TWN3986,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 272 - 272 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 21:33:21,1990-01-01 02:00:00,1990-01-01 11:33:21.000001,523.59556687,842.64706926,573.34367461,,,,,272.0,1.0,TWP3987,2013-07-31 00:00:00,,TWN3987,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 273 - 273 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 20:55:20,1990-01-01 02:00:00,1990-01-01 10:55:20,489.54990599,787.85577961,535.3266176,,,,,273.0,1.0,TWP3988,2013-07-31 00:00:00,,TWN3988,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 274 - 274 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:45:12,1990-01-01 02:00:00,1990-01-01 16:45:12,811.24531553,1305.57539223,885.20823491,,,,,274.0,1.0,TWP3989,2013-07-31 00:00:00,,TWN3989,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 275 - 275 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 22:22:25,1990-01-01 02:00:00,1990-01-01 12:22:25,588.02960987,946.34381715,622.40893501,,,,,275.0,1.0,TWP3990,2013-07-31 00:00:00,,TWN3990,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 276 - 276 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 01:28:05,1990-01-01 02:00:00,1990-01-01 15:28:05,767.41124433,1235.03115165,808.07524359,,,,,276.0,1.0,TWP3991,2013-07-31 00:00:00,,TWN3991,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 277 - 277 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:11:20,1990-01-01 02:00:00,1990-01-01 16:11:20,805.93750147,1297.03327643,851.32820272,,,,,277.0,1.0,TWP3992,2013-07-31 00:00:00,,TWN3992,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 278 - 278 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:47:39.000001,1990-01-01 02:00:00,1990-01-01 16:47:39,843.72224663,1357.84205097,887.65758924,,,,,278.0,1.0,TWP3993,2013-07-31 00:00:00,,TWN3993,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 279 - 279 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:59:14,1990-01-01 02:00:00,1990-01-01 16:59:14,850.566788,1368.85729458,899.24044258,,,,,279.0,1.0,TWP3994,2013-07-31 00:00:00,,TWN3994,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 28 - 28 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:10:56,1990-01-01 02:00:00,1990-01-01 13:10:56,615.91365945,991.2189348,670.94004746,,,,,28.0,1.0,TWP31181,2013-07-31 00:00:00,,TWN31181,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 280 - 280 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:14:02.000001,1990-01-01 02:00:00,1990-01-01 16:14:02,809.59131224,1302.91352663,854.02931326,,,,,280.0,1.0,TWP3995,2013-07-31 00:00:00,,TWN3995,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 281 - 281 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:31:38,1990-01-01 02:00:00,1990-01-01 13:31:38.000001,652.61071879,1050.27724518,691.6285635,,,,,281.0,1.0,TWP3996,2013-07-31 00:00:00,,TWN3996,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 282 - 282 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:19:41.000001,1990-01-01 02:00:00,1990-01-01 13:19:41,641.20078487,1031.91469976,679.69120445,,,,,282.0,1.0,TWP3997,2013-07-31 00:00:00,,TWN3997,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 283 - 283 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 20:05:42,1990-01-01 02:00:00,1990-01-01 10:05:42,450.84790671,725.57082471,485.70509214,,,,,283.0,1.0,TWP3998,2013-07-31 00:00:00,,TWN3998,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 284 - 284 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 18:07:14.000001,1990-01-01 02:00:00,1990-01-01 08:07:14,335.69917735,540.25653738,367.23232133,,,,,284.0,1.0,TWP3999,2013-07-31 00:00:00,,TWN3999,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 285 - 285 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:40:02,1990-01-01 02:00:00,1990-01-01 13:40:02,663.4723535,1067.75738678,700.02778154,,,,,285.0,1.0,TWP31000,2013-07-31 00:00:00,,TWN31000,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 286 - 286 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:51:09,1990-01-01 02:00:00,1990-01-01 13:51:09,678.30643951,1091.63058185,711.14899509,,,,,286.0,1.0,TWP31001,2013-07-31 00:00:00,,TWN31001,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 287 - 287 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 09:28:37.000001,1990-01-01 02:00:00,1990-01-01 23:28:37,1253.77587435,2017.76071624,1288.61004718,,,,,287.0,1.0,TWP31002,2013-07-31 00:00:00,,TWN31002,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 288 - 288 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:35:14,1990-01-01 02:00:00,1990-01-01 17:35:14.000001,896.71674306,1443.1285964,935.23534965,,,,,288.0,1.0,TWP31003,2013-07-31 00:00:00,,TWN31003,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 289 - 289 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:58:48,1990-01-01 02:00:00,1990-01-01 18:58:48,983.93938743,1583.50011653,1018.79735047,,,,,289.0,1.0,TWP31004,2013-07-31 00:00:00,,TWN31004,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 29 - 29 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:07:31,1990-01-01 02:00:00,1990-01-01 13:07:31,616.22749557,991.72400607,667.52101606,,,,,29.0,1.0,TWP31182,2013-07-31 00:00:00,,TWN31182,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 290 - 290 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 04:06:37,1990-01-01 02:00:00,1990-01-01 18:06:37,930.36906331,1497.28686439,966.61639913,,,,,290.0,1.0,TWP31005,2013-07-31 00:00:00,,TWN31005,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 291 - 291 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:15:38,1990-01-01 02:00:00,1990-01-01 19:15:38.000001,997.94061961,1606.03296059,1035.62539552,,,,,291.0,1.0,TWP31006,2013-07-31 00:00:00,,TWN31006,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 292 - 292 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:43:38,1990-01-01 02:00:00,1990-01-01 16:43:38,842.59219456,1356.02340482,883.63615946,,,,,292.0,1.0,TWP31007,2013-07-31 00:00:00,,TWN31007,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 293 - 293 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-01 23:41:28,1990-01-01 02:00:00,1990-01-01 13:41:28,652.67845391,1050.3862545,701.47439542,,,,,293.0,1.0,TWP31008,2013-07-31 00:00:00,,TWN31008,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 294 - 294 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:59:03,1990-01-01 02:00:00,1990-01-01 19:59:03,1035.75286868,1666.88599847,1079.04846727,,,,,294.0,1.0,TWP31009,2013-07-31 00:00:00,,TWN31009,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 295 - 295 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:51:52,1990-01-01 02:00:00,1990-01-01 20:51:52,1099.75961201,1769.89507282,1131.8729341,,,,,295.0,1.0,TWP31010,2013-07-31 00:00:00,,TWN31010,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 296 - 296 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:24:43.000001,1990-01-01 02:00:00,1990-01-01 20:24:43,1069.77549225,1721.64021307,1104.71646215,,,,,296.0,1.0,TWP31011,2013-07-31 00:00:00,,TWN31011,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 297 - 297 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 02:41:07,1990-01-01 02:00:00,1990-01-01 16:41:07,842.50714667,1355.88653322,881.12450984,,,,,297.0,1.0,TWP31012,2013-07-31 00:00:00,,TWN31012,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 298 - 298 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:07:26,1990-01-01 02:00:00,1990-01-01 17:07:26,867.68382048,1396.40454319,907.4320993,,,,,298.0,1.0,TWP31013,2013-07-31 00:00:00,,TWN31013,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 299 - 299 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:32:23,1990-01-01 02:00:00,1990-01-01 17:32:23,887.13138728,1427.70243074,932.38316322,,,,,299.0,1.0,TWP31014,2013-07-31 00:00:00,,TWN31014,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 3 - 3 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:42:24,1990-01-01 02:00:00,1990-01-01 19:42:24,1012.63376083,1629.67932655,1062.4052835,,,,,3.0,1.0,TWP31156,2013-07-31 00:00:00,,TWN31156,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 300 - 300 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 03:19:13,1990-01-01 02:00:00,1990-01-01 17:19:13,879.84618483,1415.97801044,919.21119544,,,,,300.0,1.0,TWP31015,2013-07-31 00:00:00,,TWN31015,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 301 - 301 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:35:13,1990-01-01 02:00:00,1990-01-01 19:35:13.000001,1010.41020659,1626.10085571,1055.21428047,,,,,301.0,1.0,TWP31016,2013-07-31 00:00:00,,TWN31016,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 302 - 302 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 05:13:56,1990-01-01 02:00:00,1990-01-01 19:13:56,987.48402746,1589.2046731,1033.93185941,,,,,302.0,1.0,TWP31017,2013-07-31 00:00:00,,TWN31017,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 303 - 303 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 06:31:22,1990-01-01 02:00:00,1990-01-01 20:31:22,1067.06251687,1717.27409369,1111.37017399,,,,,303.0,1.0,TWP31018,2013-07-31 00:00:00,,TWN31018,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
Route 304 - 304 - Cairns Hospital ,1990-01-01 12:00:00,1990-01-02 00:28:51,1990-01-01 02:00:00,1990-01-01 14:28:51,703.74756269,1132.57418268,748.85270062,,,,,304.0,1.0,TWP31019,2013-07-31 00:00:00,,TWN31019,Cairns Hospital ,"165 The Esplanade, Cairns, QLD, 4870, AUS"
