RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_TOWN_POINT,From_DATE_CREAT,From_DATE_RETIR,From_TOWN_PID,To_Title,To_Address
Route 59 - 59 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 12:39:25.000001,2021-10-03 20:08:08,2021-10-04 02:39:25,341.94693298,550.31134553,391.29368999,,,,,59,1,TWP31212,2013-07-31 00:00:00,,TWN31212,Central West Sub-Acute Service,Jabiru St
Route 6 - 6 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:11:56,2021-10-03 20:08:08,2021-10-04 09:11:56,763.31535664,1228.4394462,783.80627112,,,,,6,1,TWP31159,2013-07-31 00:00:00,,TWN31159,Central West Sub-Acute Service,Jabiru St
Route 60 - 60 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:45:37,2021-10-03 20:08:08,2021-10-04 04:45:37.000001,509.69385922,820.27439473,517.48372656,,,,,60,1,TWP31213,2013-07-31 00:00:00,,TWN31213,Central West Sub-Acute Service,Jabiru St
Route 61 - 61 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:55:17.000001,2021-10-03 20:08:08,2021-10-04 08:55:17,739.44788673,1190.02839988,767.15081982,,,,,61,1,TWP31214,2013-07-31 00:00:00,,TWN31214,Central West Sub-Acute Service,Jabiru St
Route 62 - 62 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:53:36,2021-10-03 20:08:08,2021-10-04 08:53:36,738.30355784,1188.18677736,765.48022112,,,,,62,1,TWP31215,2013-07-31 00:00:00,,TWN31215,Central West Sub-Acute Service,Jabiru St
Route 63 - 63 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:54:13,2021-10-03 20:08:08,2021-10-04 07:54:13,683.44323287,1099.89746596,706.09201143,,,,,63,1,TWP31216,2013-07-31 00:00:00,,TWN31216,Central West Sub-Acute Service,Jabiru St
Route 64 - 64 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:36:22,2021-10-03 20:08:08,2021-10-04 07:36:22,666.16669794,1072.09352251,688.2482365,,,,,64,1,TWP31217,2013-07-31 00:00:00,,TWN31217,Central West Sub-Acute Service,Jabiru St
Route 65 - 65 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:23:14,2021-10-03 20:08:08,2021-10-04 08:23:14,703.24396973,1131.76372675,735.1142909,,,,,65,1,TWP31218,2013-07-31 00:00:00,,TWN31218,Central West Sub-Acute Service,Jabiru St
Route 66 - 66 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:57:18,2021-10-03 20:08:08,2021-10-04 07:57:18,679.45823529,1093.48422118,709.17727404,,,,,66,1,TWP31219,2013-07-31 00:00:00,,TWN31219,Central West Sub-Acute Service,Jabiru St
Route 67 - 67 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:30:48,2021-10-03 20:08:08,2021-10-04 07:30:48,662.30973671,1065.88633269,682.6695253,,,,,67,1,TWP31220,2013-07-31 00:00:00,,TWN31220,Central West Sub-Acute Service,Jabiru St
Route 68 - 68 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:28:08,2021-10-03 20:08:08,2021-10-04 07:28:08,659.61277573,1061.54598603,680.01559525,,,,,68,1,TWP31221,2013-07-31 00:00:00,,TWN31221,Central West Sub-Acute Service,Jabiru St
Route 69 - 69 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:51:04,2021-10-03 20:08:08,2021-10-04 04:51:04,493.87754252,794.82044943,522.9330884,,,,,69,1,TWP31222,2013-07-31 00:00:00,,TWN31222,Central West Sub-Acute Service,Jabiru St
Route 7 - 7 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:07:42.000001,2021-10-03 20:08:08,2021-10-04 09:07:42,758.68872484,1220.99358918,779.57900271,,,,,7,1,TWP31160,2013-07-31 00:00:00,,TWN31160,Central West Sub-Acute Service,Jabiru St
Route 70 - 70 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:31:51,2021-10-03 20:08:08,2021-10-04 07:31:51,668.92343586,1076.53007102,683.71810945,,,,,70,1,TWP31223,2013-07-31 00:00:00,,TWN31223,Central West Sub-Acute Service,Jabiru St
Route 71 - 71 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:27:32,2021-10-03 20:08:08,2021-10-04 08:27:32,715.89083161,1152.11691874,739.4009927,,,,,71,1,TWP31224,2013-07-31 00:00:00,,TWN31224,Central West Sub-Acute Service,Jabiru St
Route 72 - 72 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:52:07,2021-10-03 20:08:08,2021-10-04 05:52:07,571.63458686,919.95853247,583.99171379,,,,,72,1,TWP31225,2013-07-31 00:00:00,,TWN31225,Central West Sub-Acute Service,Jabiru St
Route 73 - 73 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:41:38,2021-10-03 20:08:08,2021-10-04 05:41:38,562.43635948,905.15539082,573.50877419,,,,,73,1,TWP31226,2013-07-31 00:00:00,,TWN31226,Central West Sub-Acute Service,Jabiru St
Route 74 - 74 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:23:37,2021-10-03 20:08:08,2021-10-04 05:23:37,544.50022892,876.28992899,555.48367222,,,,,74,1,TWP31227,2013-07-31 00:00:00,,TWN31227,Central West Sub-Acute Service,Jabiru St
Route 75 - 75 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:53:55,2021-10-03 20:08:08,2021-10-04 04:53:55,514.2983386,827.68460081,525.79119265,,,,,75,1,TWP31228,2013-07-31 00:00:00,,TWN31228,Central West Sub-Acute Service,Jabiru St
Route 76 - 76 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:18:46,2021-10-03 20:08:08,2021-10-04 04:18:46,482.61298984,776.6918729,490.64843303,,,,,76,1,TWP31229,2013-07-31 00:00:00,,TWN31229,Central West Sub-Acute Service,Jabiru St
Route 77 - 77 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:11:15,2021-10-03 20:08:08,2021-10-04 08:11:15,703.70775144,1132.51011256,723.13040407,,,,,77,1,TWP31230,2013-07-31 00:00:00,,TWN31230,Central West Sub-Acute Service,Jabiru St
Route 78 - 78 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:35:21,2021-10-03 20:08:08,2021-10-04 08:35:21,726.74571587,1169.58619653,747.22876495,,,,,78,1,TWP31231,2013-07-31 00:00:00,,TWN31231,Central West Sub-Acute Service,Jabiru St
Route 79 - 79 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:48:41,2021-10-03 20:08:08,2021-10-04 08:48:41,737.37072357,1186.68552312,760.56533748,,,,,79,1,TWP31232,2013-07-31 00:00:00,,TWN31232,Central West Sub-Acute Service,Jabiru St
Route 8 - 8 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 19:27:09.000001,2021-10-03 20:08:08,2021-10-04 09:27:09,757.73642328,1219.46100531,799.02134931,,,,,8,1,TWP31161,2013-07-31 00:00:00,,TWN31161,Central West Sub-Acute Service,Jabiru St
Route 80 - 80 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:34:54,2021-10-03 20:08:08,2021-10-04 07:34:54,671.90340115,1081.32586988,686.76908034,,,,,80,1,TWP31233,2013-07-31 00:00:00,,TWN31233,Central West Sub-Acute Service,Jabiru St
Route 81 - 81 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 13:57:23,2021-10-03 20:08:08,2021-10-04 03:57:23,459.89730427,740.13444751,469.25503507,,,,,81,1,TWP31234,2013-07-31 00:00:00,,TWN31234,Central West Sub-Acute Service,Jabiru St
Route 82 - 82 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:36:37,2021-10-03 20:08:08,2021-10-04 06:36:37,607.33574501,977.41409204,628.48286779,,,,,82,1,TWP31235,2013-07-31 00:00:00,,TWN31235,Central West Sub-Acute Service,Jabiru St
Route 83 - 83 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:23:59,2021-10-03 20:08:08,2021-10-04 06:23:59,599.4952602,964.79602962,615.85004304,,,,,83,1,TWP31236,2013-07-31 00:00:00,,TWN31236,Central West Sub-Acute Service,Jabiru St
Route 84 - 84 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 15:42:32,2021-10-03 20:08:08,2021-10-04 05:42:32,560.65330043,902.2858297,574.40899234,,,,,84,1,TWP31237,2013-07-31 00:00:00,,TWN31237,Central West Sub-Acute Service,Jabiru St
Route 85 - 85 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:40:31,2021-10-03 20:08:08,2021-10-04 06:40:31,611.43228135,984.00684141,632.39534372,,,,,85,1,TWP31238,2013-07-31 00:00:00,,TWN31238,Central West Sub-Acute Service,Jabiru St
Route 86 - 86 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 14:19:35,2021-10-03 20:08:08,2021-10-04 04:19:35,473.31222587,761.72371427,491.46246353,,,,,86,1,TWP31239,2013-07-31 00:00:00,,TWN31239,Central West Sub-Acute Service,Jabiru St
Route 87 - 87 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 12:15:03,2021-10-03 20:08:08,2021-10-04 02:15:03,357.56514941,575.4464787,366.92488819,,,,,87,1,TWP31240,2013-07-31 00:00:00,,TWN31240,Central West Sub-Acute Service,Jabiru St
Route 89 - 89 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 17:46:25,2021-10-03 20:08:08,2021-10-04 07:46:25,674.25399011,1085.10878367,698.29468607,,,,,89,1,TWP3108,2013-07-31 00:00:00,,TWN3108,Central West Sub-Acute Service,Jabiru St
Route 9 - 9 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 18:06:36,2021-10-03 20:08:08,2021-10-04 08:06:36,696.77265595,1121.34913591,718.46708143,,,,,9,1,TWP31162,2013-07-31 00:00:00,,TWN31162,Central West Sub-Acute Service,Jabiru St
Route 90 - 90 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-05 05:05:34,2021-10-03 20:08:08,2021-10-04 19:05:34,1256.40469852,2021.99140711,1377.44665897,,,,,90,1,TWP3115,2013-07-31 00:00:00,,TWN3115,Central West Sub-Acute Service,Jabiru St
Route 91 - 91 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-05 06:11:16,2021-10-03 20:08:08,2021-10-04 20:11:16,1306.83125833,2103.1452509,1443.13477216,,,,,91,1,TWP3130,2013-07-31 00:00:00,,TWN3130,Central West Sub-Acute Service,Jabiru St
Route 92 - 92 - Central West Sub-Acute Service,2021-10-04 06:08:08.000001,2021-10-04 16:36:14,2021-10-03 20:08:08,2021-10-04 06:36:14.000001,609.62970005,981.1058622,628.10888008,,,,,92,1,TWP3135,2013-07-31 00:00:00,,TWN3135,Central West Sub-Acute Service,Jabiru St
