RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 83 - 83 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 00:33:58,1990-01-01 02:00:00,1990-01-01 14:33:58,731.97114757,1177.99573051,758.26560758,,,,,83,1,1416,Thargomindah,143.8229,-27.99583,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 25 - 25 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:26:35,1990-01-01 02:00:00,1990-01-01 06:26:35,251.34163121,404.49595512,266.61986967,,,,,25,1,1358,Blue Mountain Heights,151.9612,-27.50364,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 26 - 26 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:42:28,1990-01-01 02:00:00,1990-01-01 06:42:28.000001,263.05213544,423.34222255,282.63855022,,,,,26,1,1359,Gowrie Mountain,151.8228,-27.51137,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 428 - 428 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 23:58:55,1990-01-01 02:00:00,1990-01-01 13:58:55,652.84752365,1050.65834641,720.70118437,,,,,428,1,1098,Arcadia Bay,146.8651,-19.14853,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 417 - 417 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 00:39:14,1990-01-01 02:00:00,1990-01-01 14:39:14,729.48584288,1173.99601232,760.93175126,,,,,417,1,1087,Lucinda,146.3337,-18.52889,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 191 - 191 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:55:52,1990-01-01 02:00:00,1990-01-01 06:55:52.000001,266.88068375,429.50368612,296.09576047,,,,,191,1,1305,Chinchilla,150.628,-26.74202,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 43 - 43 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:02:39.000001,1990-01-01 02:00:00,1990-01-01 07:02:39,252.60786892,406.53377127,302.62823226,,,,,43,1,1376,Macleay Island,153.3615,-27.59184,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 220 - 220 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 22:55:48,1990-01-01 02:00:00,1990-01-01 12:55:48,631.79983966,1016.78531473,657.83132212,,,,,220,1,1112,Alligator Creek,146.9432,-19.42302,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 173 - 173 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 20:12:27,1990-01-01 02:00:00,1990-01-01 10:12:27.000001,471.24108781,758.39053401,492.45850933,,,,,173,1,1287,Mitchell,147.976,-26.48827,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 119 - 119 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 13:04:18,1990-01-01 02:00:00,1990-01-01 03:04:18,56.15406481,90.37138802,64.350262,,,,,119,1,1233,Pacific Haven,152.5565,-25.26683,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 29 - 29 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:42:24,1990-01-01 02:00:00,1990-01-01 06:42:24,262.78884431,422.91849569,282.4347948,,,,,29,1,1362,Minden Village,152.5591,-27.5357,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 31 - 31 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:41:18,1990-01-01 02:00:00,1990-01-01 06:41:18.000001,262.26032189,422.06791961,281.302515,,,,,31,1,1364,Glenore Grove,152.4122,-27.54114,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 42 - 42 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:43:56,1990-01-01 02:00:00,1990-01-01 06:43:56,263.41280532,423.92266562,283.94822553,,,,,42,1,1375,Forest Hill,152.3549,-27.58999,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 33 - 33 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:37:36,1990-01-01 02:00:00,1990-01-01 06:37:36,256.8778841,413.40570831,277.68159923,,,,,33,1,1366,Prince Henry Heights,151.9905,-27.55295,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 53 - 53 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:29:48,1990-01-01 02:00:00,1990-01-01 06:29:48,248.50925972,399.93768595,270.14340928,,,,,53,1,1386,Ripley,152.7864,-27.66642,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 37 - 37 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:35:14,1990-01-01 02:00:00,1990-01-01 06:35:14,255.13409446,410.59934531,275.34342555,,,,,37,1,1370,Toowoomba,151.9528,-27.56216,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 51 - 51 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:53:38,1990-01-01 02:00:00,1990-01-01 06:53:38,271.51044194,436.95457458,293.66131682,,,,,51,1,1384,Laidley Heights,152.3675,-27.63571,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 39 - 39 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:38:41,1990-01-01 02:00:00,1990-01-01 06:38:41,257.58911357,414.55032349,278.91370143,,,,,39,1,1372,Marburg,152.5954,-27.56895,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 46 - 46 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:00:20,1990-01-01 02:00:00,1990-01-01 07:00:20,250.50839001,403.15498072,300.34951841,,,,,46,1,1379,Lamb Island,153.3798,-27.62387,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 40 - 40 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:57:01,1990-01-01 02:00:00,1990-01-01 06:57:01,272.18182591,438.03506451,297.09501245,,,,,40,1,1373,Grantham,152.2012,-27.57374,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 44 - 44 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:38:15,1990-01-01 02:00:00,1990-01-01 06:38:15.000001,255.7093026,411.52505493,278.49223936,,,,,44,1,1377,Walloon,152.6725,-27.60325,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 69 - 69 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:25:51,1990-01-01 02:00:00,1990-01-01 07:25:51.000001,294.2211499,473.50398927,326.20426691,,,,,69,1,1402,Millmerran,151.2671,-27.87814,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 47 - 47 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:40:04,1990-01-01 02:00:00,1990-01-01 06:40:04,257.74891841,414.80750496,280.31075902,,,,,47,1,1380,Thagoona,152.6257,-27.62401,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 86 - 86 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:18:21,1990-01-01 02:00:00,1990-01-01 07:18:21,291.4890171,469.10703894,318.57192446,,,,,86,1,1419,Allora,151.982,-28.03472,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 80 - 80 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:00:31,1990-01-01 02:00:00,1990-01-01 07:00:31,279.69669807,450.12910312,300.54447177,,,,,80,1,1413,Aratula,152.5384,-27.98409,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 48 - 48 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:48:14,1990-01-01 02:00:00,1990-01-01 06:48:14,267.51988327,430.53238008,288.26717782,,,,,48,1,1381,Laidley,152.3938,-27.63099,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 305 - 305 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 13:51:24.000001,1990-01-01 02:00:00,1990-01-01 03:51:24,101.86842101,163.94166002,111.69999782,,,,,305,1,1197,Benaraby,151.3256,-24.00187,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 245 - 245 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 01:41:13,1990-01-01 02:00:00,1990-01-01 15:41:13,802.92505189,1292.18519909,821.72225386,,,,,245,1,1137,Hughenden,144.1992,-20.84553,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 110 - 110 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 12:42:00,1990-01-01 02:00:00,1990-01-01 02:42:00.000001,34.70860109,55.85819064,42.06427145,,,,,110,1,1224,Woodgate,152.5506,-25.0964,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 56 - 56 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:34:16,1990-01-01 02:00:00,1990-01-01 06:34:16,252.44936033,406.27867591,274.55441428,,,,,56,1,1389,Deebing Heights,152.7546,-27.69709,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 190 - 190 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 15:35:58.000001,1990-01-01 02:00:00,1990-01-01 05:35:58,194.32513887,312.73662175,216.28975003,,,,,190,1,1304,Witta,152.8107,-26.70454,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 50 - 50 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:24:14,1990-01-01 02:00:00,1990-01-01 06:24:14,245.28199144,394.74389072,264.46736311,,,,,50,1,1383,Mount Cotton,153.2508,-27.63515,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 57 - 57 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:54:59.000001,1990-01-01 02:00:00,1990-01-01 06:54:59,268.12275604,431.50261169,295.09134612,,,,,57,1,1390,Cambooya,151.8615,-27.70633,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 60 - 60 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:34:22.000001,1990-01-01 02:00:00,1990-01-01 06:34:22,255.60099066,411.35074341,274.5637157,,,,,60,1,1393,Logan Village,153.1134,-27.77455,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 260 - 260 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:56:29,1990-01-01 02:00:00,1990-01-01 08:56:29,396.99090065,638.89620181,416.92270125,,,,,260,1,1152,Hay Point,149.2905,-21.29652,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 211 - 211 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 15:33:55,1990-01-01 02:00:00,1990-01-01 05:33:55,202.2399805,325.47435013,214.18023923,,,,,211,1,1325,Wamuran,152.8643,-27.04069,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 61 - 61 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:37:54,1990-01-01 02:00:00,1990-01-01 06:37:54,260.79224525,419.70527456,278.12695924,,,,,61,1,1394,Jacobs Well,153.3629,-27.78179,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 64 - 64 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:47:15,1990-01-01 02:00:00,1990-01-01 06:47:15,263.56474228,424.16718494,287.42091534,,,,,64,1,1397,Harrisville,152.6677,-27.81036,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 62 - 62 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:59:17,1990-01-01 02:00:00,1990-01-01 06:59:17,272.5074231,438.55906344,299.41757648,,,,,62,1,1395,Greenmount,151.9059,-27.78299,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 87 - 87 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 19:30:23,1990-01-01 02:00:00,1990-01-01 09:30:23,424.99101803,683.95811284,451.31298818,,,,,87,1,1420,St George,148.5812,-28.03888,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 65 - 65 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:34:23,1990-01-01 02:00:00,1990-01-01 06:34:23,257.33218228,414.13683183,274.67115186,,,,,65,1,1398,Jimboomba - West,152.9618,-27.81259,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 66 - 66 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:32:32,1990-01-01 02:00:00,1990-01-01 06:32:32,255.47990341,411.15587199,272.78287847,,,,,66,1,1399,Jimboomba,153.0307,-27.83265,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 171 - 171 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:37:29,1990-01-01 02:00:00,1990-01-01 04:37:29,142.26303089,228.95061308,157.6714366,,,,,171,1,1285,Imbil,152.677,-26.46119,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 147 - 147 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:16:48,1990-01-01 02:00:00,1990-01-01 04:16:48.000001,127.16822148,204.65782354,136.92487409,,,,,147,1,1261,Kilkivan,152.2399,-26.08621,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 134 - 134 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 13:49:22,1990-01-01 02:00:00,1990-01-01 03:49:22.000001,99.26802368,159.75671781,109.43517654,,,,,134,1,1248,Gayndah,151.6074,-25.62451,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 67 - 67 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:38:55,1990-01-01 02:00:00,1990-01-01 06:38:55,260.43022908,419.12266483,279.17472426,,,,,67,1,1400,Mundoolun,153.0767,-27.86482,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 68 - 68 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:37:00,1990-01-01 02:00:00,1990-01-01 06:37:00,259.33377481,417.3580892,277.21003396,,,,,68,1,1401,Cedar Grove,152.9843,-27.86655,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 70 - 70 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:37:13,1990-01-01 02:00:00,1990-01-01 06:37:13,259.47454689,417.58464036,277.43958684,,,,,70,1,1403,Cedar Vale,153.002,-27.87876,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 71 - 71 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:40:58,1990-01-01 02:00:00,1990-01-01 06:40:58,262.19343861,421.96028118,281.22747412,,,,,71,1,1404,Tamborine,153.1285,-27.88138,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 185 - 185 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 15:14:03.000001,1990-01-01 02:00:00,1990-01-01 05:14:03,173.73064129,279.59292436,194.22679902,,,,,185,1,1299,Flaxton,152.8647,-26.65557,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 72 - 72 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:50:01,1990-01-01 02:00:00,1990-01-01 06:50:01,265.24348752,426.86886892,290.16923682,,,,,72,1,1405,Eagle Heights,153.2054,-27.92251,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 97 - 97 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:39:15,1990-01-01 02:00:00,1990-01-01 08:39:15,369.82676249,595.17967161,399.50699925,,,,,97,1,1430,Goondiwindi,150.3062,-28.54799,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 73 - 73 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:12:17.000001,1990-01-01 02:00:00,1990-01-01 07:12:17,283.3164331,455.95451362,312.4683259,,,,,73,1,1406,Clifton,151.9083,-27.92996,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 75 - 75 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:56:45,1990-01-01 02:00:00,1990-01-01 06:56:45,272.78105065,438.99942518,296.86351054,,,,,75,1,1408,Kalbar,152.6229,-27.94196,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 77 - 77 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:47:02,1990-01-01 02:00:00,1990-01-01 06:47:02,268.37502414,431.90859867,287.25903754,,,,,77,1,1410,Boyland,153.1642,-27.94939,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 79 - 79 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:46:57,1990-01-01 02:00:00,1990-01-01 06:46:57,268.99718652,432.90987396,287.15002887,,,,,79,1,1412,Mount Nathan,153.2639,-27.97678,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 82 - 82 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:50:02,1990-01-01 02:00:00,1990-01-01 06:50:02,272.60246683,438.7120218,290.23777257,,,,,82,1,1415,Gold Coast,153.4277,-27.99114,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 84 - 84 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:59:39,1990-01-01 02:00:00,1990-01-01 06:59:39,275.72742873,443.74117055,299.71284453,,,,,84,1,1417,Boonah,152.6824,-27.9978,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 88 - 88 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 16:54:41,1990-01-01 02:00:00,1990-01-01 06:54:41,275.90499944,444.02694348,294.84056583,,,,,88,1,1421,Lower Beechmont,153.2516,-28.04105,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 427 - 427 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 23:33:34,1990-01-01 02:00:00,1990-01-01 13:33:34,666.32270416,1072.34459069,695.42333711,,,,,427,1,1097,Toolakea,146.5788,-19.14605,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 386 - 386 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 02:47:06,1990-01-01 02:00:00,1990-01-01 16:47:06,848.4577437,1365.46311,888.06284299,,,,,386,1,1056,Malanda,145.5954,-17.35328,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 265 - 265 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:38:36,1990-01-01 02:00:00,1990-01-01 08:38:36,382.14363931,615.00180307,398.93433542,,,,,265,1,1157,Sarina,149.216,-21.4206,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 207 - 207 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 15:41:23,1990-01-01 02:00:00,1990-01-01 05:41:23,208.18074292,335.03509961,221.65751575,,,,,207,1,1321,D'Aguilar,152.7984,-26.98884,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 170 - 170 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:55:26,1990-01-01 02:00:00,1990-01-01 04:55:26.000001,158.99258116,255.87426828,175.63480299,,,,,170,1,1284,Weyba Downs,153.0474,-26.45561,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 90 - 90 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:07:11,1990-01-01 02:00:00,1990-01-01 07:07:11,284.98576897,458.64105465,307.18410955,,,,,90,1,1423,Kooralbyn,152.8443,-28.08068,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 91 - 91 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:07:47,1990-01-01 02:00:00,1990-01-01 07:07:47,283.93177647,456.94481477,307.81930001,,,,,91,1,1424,Beechmont,153.206,-28.09893,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 93 - 93 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:45:41,1990-01-01 02:00:00,1990-01-01 07:45:41,316.67811353,509.64504123,345.95246723,,,,,93,1,1426,Yangan,152.2107,-28.19552,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 400 - 400 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 07:38:36,1990-01-01 02:00:00,1990-01-01 21:38:36,1155.46861652,1859.55020429,1178.04286247,,,,,400,1,1070,Normanton,141.0761,-17.67331,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 277 - 277 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:47:21.000001,1990-01-01 02:00:00,1990-01-01 08:47:21,389.7085159,627.17631617,407.54415411,,,,,277,1,1169,Capella,148.0248,-23.08513,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 202 - 202 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 15:54:21,1990-01-01 02:00:00,1990-01-01 05:54:21,216.83864161,348.96866478,234.58334163,,,,,202,1,1316,Bell,151.4491,-26.93176,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 150 - 150 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:17:42,1990-01-01 02:00:00,1990-01-01 04:17:42,132.11073072,212.61203705,137.70074581,,,,,150,1,1264,Goomeri,152.0647,-26.18048,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 94 - 94 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:11:03,1990-01-01 02:00:00,1990-01-01 07:11:03,287.75551777,463.09854218,311.06477311,,,,,94,1,1427,Rathdowney,152.8635,-28.20976,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 95 - 95 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 17:36:16.000001,1990-01-01 02:00:00,1990-01-01 07:36:16,307.10000991,494.23054681,336.48141204,,,,,95,1,1428,Warwick,152.0311,-28.21745,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 387 - 387 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 03:00:49,1990-01-01 02:00:00,1990-01-01 17:00:49,857.9019331,1380.66208994,901.71038408,,,,,387,1,1057,Herberton,145.3852,-17.38376,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 101 - 101 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 20:19:09,1990-01-01 02:00:00,1990-01-01 10:19:09,476.46316751,766.79467344,500.55398582,,,,,101,1,1434,Johnstone,148.5382,-28.6787,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 396 - 396 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-02 01:53:01,1990-01-01 02:00:00,1990-01-01 15:53:01,801.66005591,1290.14938132,834.86130223,,,,,396,1,1066,Wangan,146.0083,-17.57463,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 288 - 288 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 22:30:40,1990-01-01 02:00:00,1990-01-01 12:30:40,618.39553011,995.21312644,631.53272598,,,,,288,1,1180,Longreach,144.2475,-23.44447,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 257 - 257 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 19:08:48,1990-01-01 02:00:00,1990-01-01 09:08:48,408.37472296,657.21672457,429.29231285,,,,,257,1,1149,Walkerston,149.0554,-21.16249,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 158 - 158 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:25:02,1990-01-01 02:00:00,1990-01-01 04:25:02,137.39478246,221.11591101,145.02184073,,,,,158,1,1272,Cherbourg,151.9565,-26.28971,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 103 - 103 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:52:47,1990-01-01 02:00:00,1990-01-01 08:52:47,382.94493176,616.29136084,412.92190419,,,,,103,1,1436,Texas,151.1692,-28.85306,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 178 - 178 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 14:53:29,1990-01-01 02:00:00,1990-01-01 04:53:29,154.29728181,248.31790133,173.75543465,,,,,178,1,1292,Kenilworth,152.727,-26.59522,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 124 - 124 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 13:17:38,1990-01-01 02:00:00,1990-01-01 03:17:38.000001,69.88195265,112.46432613,77.70471003,,,,,124,1,1238,Sunshine Acres,152.7889,-25.35801,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 113 - 113 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 13:13:28,1990-01-01 02:00:00,1990-01-01 03:13:28.000001,65.33512728,105.14690537,73.52452949,,,,,113,1,1227,Burrum Heads,152.609,-25.18701,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
Route 104 - 104 - Bundaberg Hospital,1990-01-01 12:00:00,1990-01-01 18:41:43,1990-01-01 02:00:00,1990-01-01 08:41:43,367.65529823,591.68503164,401.83840678,,,,,104,1,1437,Wallangarra,151.9262,-28.92345,Bundaberg Hospital,"271 Bourbong St, Bundaberg Central, QLD, 4670, AUS"
