RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 201 - 201 - RBWH,1990-01-01 12:00:00,1990-01-01 12:52:38,1990-01-01 02:00:00,1990-01-01 02:52:38,40.76994984,65.61300539,52.51068299,,,,,201,1,1315,Glass House Mountain,152.9507,-26.89771,RBWH,Ned Hanlon Dr
Route 142 - 142 - RBWH,1990-01-01 12:00:00,1990-01-01 14:39:23,1990-01-01 02:00:00,1990-01-01 04:39:23,150.83812498,242.75091691,159.70319855,,,,,142,1,1256,Rainbow Beach,153.0922,-25.90782,RBWH,Ned Hanlon Dr
Route 404 - 404 - RBWH,1990-01-01 12:00:00,1990-01-02 05:03:33,1990-01-01 02:00:00,1990-01-01 19:03:33,986.21107946,1587.15605777,1021.82689678,,,,,404,1,1074,Kurrimine,146.1047,-17.77796,RBWH,Ned Hanlon Dr
Route 181 - 181 - RBWH,1990-01-01 12:00:00,1990-01-01 22:19:39,1990-01-01 02:00:00,1990-01-01 12:19:39.000001,593.96074164,955.88906757,620.20666074,,,,,181,1,1295,Quilpie,144.2683,-26.61502,RBWH,Ned Hanlon Dr
Route 143 - 143 - RBWH,1990-01-01 12:00:00,1990-01-01 14:25:58,1990-01-01 02:00:00,1990-01-01 04:25:58,138.07757291,222.21475793,146.22167225,,,,,143,1,1257,Tin Can Bay,153.0031,-25.91357,RBWH,Ned Hanlon Dr
Route 421 - 421 - RBWH,1990-01-01 12:00:00,1990-01-02 03:41:16,1990-01-01 02:00:00,1990-01-01 17:41:16,911.14122319,1466.34259338,942.94731327,,,,,421,1,1091,Trebonne,146.0781,-18.62689,RBWH,Ned Hanlon Dr
Route 377 - 377 - RBWH,1990-01-01 12:00:00,1990-01-02 08:22:46,1990-01-01 02:00:00,1990-01-01 22:22:46,1154.69986111,1858.31300991,1226.51670047,,,,,377,1,1047,Chillagoe,144.5225,-17.15243,RBWH,Ned Hanlon Dr
Route 166 - 166 - RBWH,1990-01-01 12:00:00,1990-01-01 20:09:47,1990-01-01 02:00:00,1990-01-01 10:09:47,462.94468107,745.03873488,489.73415038,,,,,166,1,1280,Charleville,146.2416,-26.40697,RBWH,Ned Hanlon Dr
Route 157 - 157 - RBWH,1990-01-01 12:00:00,1990-01-01 13:47:04,1990-01-01 02:00:00,1990-01-01 03:47:04,95.01469824,152.91164034,106.61624467,,,,,157,1,1271,Boreen Point,152.9952,-26.28443,RBWH,Ned Hanlon Dr
Route 144 - 144 - RBWH,1990-01-01 12:00:00,1990-01-01 14:18:57,1990-01-01 02:00:00,1990-01-01 04:18:57.000001,131.92187883,212.30810877,139.17840418,,,,,144,1,1258,Glenwood,152.6324,-25.94735,RBWH,Ned Hanlon Dr
Route 326 - 326 - RBWH,1990-01-01 12:00:00,1990-01-01 21:21:57,1990-01-01 02:00:00,1990-01-01 11:21:57,536.50187363,863.41779814,562.09355156,,,,,326,1,1218,Tambo,146.2549,-24.88339,RBWH,Ned Hanlon Dr
