RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 351 - 351 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 09:01:18,1990-01-01 02:00:00,1990-01-01 23:01:18,1163.99509146,1873.27226301,1263.26196699,,,,,351,1,1021,Napranum,141.8909,-12.68153,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 261 - 261 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 01:18:40,1990-01-01 02:00:00,1990-01-01 15:18:40.000001,771.19789769,1241.12519172,800.46056289,,,,,261,1,1153,Glenden,148.1138,-21.35315,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 200 - 200 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 06:39:04,1990-01-01 02:00:00,1990-01-01 20:39:04,1104.11764829,1776.90866638,1120.47133324,,,,,200,1,1314,Blackbutt,152.1042,-26.88722,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 391 - 391 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:19:36,1990-01-01 02:00:00,1990-01-01 14:19:36,709.06116726,1141.12561742,741.6190304,,,,,391,1,1061,Flying Fish Point,146.0754,-17.49616,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 298 - 298 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:43:58,1990-01-01 02:00:00,1990-01-01 14:43:58,760.00663287,1223.1145608,766.81436683,,,,,298,1,1190,Duaringa,149.6687,-23.71846,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 205 - 205 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:46:25,1990-01-01 02:00:00,1990-01-01 21:46:25,1157.72151803,1863.17590506,1184.72766709,,,,,205,1,1319,Woodford,152.778,-26.95557,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 402 - 402 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-01 18:08:58,1990-01-01 02:00:00,1990-01-01 08:08:58.000001,351.40042018,565.52528887,369.21841798,,,,,402,1,1072,Burketown,139.5466,-17.74255,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 359 - 359 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 02:26:34,1990-01-01 02:00:00,1990-01-01 16:26:34.000001,807.71063468,1299.88686343,868.02979421,,,,,359,1,1029,Wujal Wujal,145.3188,-15.94835,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 240 - 240 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 00:19:33,1990-01-01 02:00:00,1990-01-01 14:19:33,711.32888731,1144.77516637,743.35091215,,,,,240,1,1132,Midge Point,148.7213,-20.65029,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
Route 208 - 208 - Mt Isa Hospital,1990-01-01 12:00:00,1990-01-02 07:52:19,1990-01-01 02:00:00,1990-01-01 21:52:19,1161.66290569,1869.51896633,1190.48368099,,,,,208,1,1322,Delaneys Creek,152.7971,-27.00308,Mt Isa Hospital,"30 Camooweal St, Mount Isa, QLD, 4825, AUS"
