RouteName,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Miles,Total_Kilometers,Total_Minutes,TotalWait_Minutes,TotalViolation_Minutes,RouteLayerItemID,RouteLayerItemURL,OriginOID,DestinationOID,From_ID,From_Location,From_x,From_y,To_Name,To_Address
Route 266 - 266 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 22:34:49.000001,1990-01-01 02:00:00,1990-01-01 12:34:49,604.54624673,972.92482074,636.11402756,,,,,266,1,1158,Armstrong Beach,149.2873,-21.45078,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 169 - 169 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:03:21,1990-01-01 02:00:00,1990-01-01 04:03:21.000001,102.92020982,165.63435343,122.03582741,,,,,169,1,1283,Doonan - Tinbeerwah,153.0119,-26.43781,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 137 - 137 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:17:29,1990-01-01 02:00:00,1990-01-01 05:17:29.000001,178.22762006,286.83012463,195.30272334,,,,,137,1,1251,Poona,152.9052,-25.71673,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 429 - 429 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 03:45:09,1990-01-01 02:00:00,1990-01-01 17:45:09,871.15557261,1401.99179783,946.87094296,,,,,429,1,1099,Nelly Bay,146.8484,-19.15696,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 146 - 146 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 14:41:09.000001,1990-01-01 02:00:00,1990-01-01 04:41:09,138.44565447,222.80712896,159.16687527,,,,,146,1,1260,Curra,152.5881,-26.07081,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 138 - 138 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:09:31,1990-01-01 02:00:00,1990-01-01 05:09:31,170.20558943,273.91989195,187.66022861,,,,,138,1,1252,Tiaro,152.584,-25.725,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 294 - 294 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 20:35:17,1990-01-01 02:00:00,1990-01-01 10:35:17,490.93644284,790.08719884,515.51076621,,,,,294,1,1186,Bluff,149.0695,-23.57993,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 201 - 201 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 13:26:51,1990-01-01 02:00:00,1990-01-01 03:26:51,66.23218456,106.59058201,86.35816843,,,,,201,1,1315,Glass House Mountain,152.9507,-26.89771,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 142 - 142 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:17:12,1990-01-01 02:00:00,1990-01-01 05:17:12,176.3003597,283.72849353,195.06536749,,,,,142,1,1256,Rainbow Beach,153.0922,-25.90782,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 404 - 404 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 05:35:26,1990-01-01 02:00:00,1990-01-01 19:35:26,1011.67331417,1628.13363439,1053.03997489,,,,,404,1,1074,Kurrimine,146.1047,-17.77796,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 181 - 181 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 21:58:02,1990-01-01 02:00:00,1990-01-01 11:58:02,571.62211798,919.93846571,598.35817588,,,,,181,1,1295,Quilpie,144.2683,-26.61502,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 143 - 143 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 15:03:06,1990-01-01 02:00:00,1990-01-01 05:03:06.000001,163.53980763,263.19233455,181.12424552,,,,,143,1,1257,Tin Can Bay,153.0031,-25.91357,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 421 - 421 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 04:12:26,1990-01-01 02:00:00,1990-01-01 18:12:26.000001,936.60345791,1507.32017,974.06983774,,,,,421,1,1091,Trebonne,146.0781,-18.62689,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 377 - 377 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-02 08:57:08,1990-01-01 02:00:00,1990-01-01 22:57:08,1180.16209583,1899.29058653,1262.28466591,,,,,377,1,1047,Chillagoe,144.5225,-17.15243,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
Route 166 - 166 - Ipswich Hospital,1990-01-01 12:00:00,1990-01-01 19:47:55,1990-01-01 02:00:00,1990-01-01 09:47:55,440.58487133,709.05403727,467.87759163,,,,,166,1,1280,Charleville,146.2416,-26.40697,Ipswich Hospital,"Chelmsford Ave, Ipswich, QLD, 4305, AUS"
