"SA1_CODE16","seifa_decile","seifa_percentile","seifa_quintile","ra","ra_name"
30503111905,9,86,5,0,"Major Cities of Australia"
30503111906,9,89,5,0,"Major Cities of Australia"
30503111907,9,86,5,0,"Major Cities of Australia"
30503111909,9,83,5,0,"Major Cities of Australia"
30503111910,NA,NA,NA,0,"Major Cities of Australia"
30503111911,9,90,5,0,"Major Cities of Australia"
30503111912,10,98,5,0,"Major Cities of Australia"
30503111913,10,93,5,0,"Major Cities of Australia"
30503112001,10,100,5,0,"Major Cities of Australia"
30503112002,10,96,5,0,"Major Cities of Australia"
30503112003,10,98,5,0,"Major Cities of Australia"
30503112004,9,83,5,0,"Major Cities of Australia"
30503112005,10,98,5,0,"Major Cities of Australia"
30503112006,6,54,3,0,"Major Cities of Australia"
30503112007,9,85,5,0,"Major Cities of Australia"
30503112008,8,76,4,0,"Major Cities of Australia"
30503112009,8,79,4,0,"Major Cities of Australia"
30503112010,10,93,5,0,"Major Cities of Australia"
30503112011,10,91,5,0,"Major Cities of Australia"
30503112012,10,93,5,0,"Major Cities of Australia"
30503112013,10,99,5,0,"Major Cities of Australia"
30503112014,NA,NA,NA,0,"Major Cities of Australia"
30503112015,10,97,5,0,"Major Cities of Australia"
30503112016,10,97,5,0,"Major Cities of Australia"
30503112101,10,100,5,0,"Major Cities of Australia"
30503112102,10,100,5,0,"Major Cities of Australia"
30503112103,10,100,5,0,"Major Cities of Australia"
30503112104,10,92,5,0,"Major Cities of Australia"
30503112105,9,84,5,0,"Major Cities of Australia"
30503112106,7,68,4,0,"Major Cities of Australia"
30503112107,8,71,4,0,"Major Cities of Australia"
30503112108,10,98,5,0,"Major Cities of Australia"
30503112109,7,65,4,0,"Major Cities of Australia"
30503112110,7,62,4,0,"Major Cities of Australia"
30503112111,10,100,5,0,"Major Cities of Australia"
30503112112,NA,NA,NA,0,"Major Cities of Australia"
30503112201,9,85,5,0,"Major Cities of Australia"
30503112202,8,77,4,0,"Major Cities of Australia"
30503112203,9,86,5,0,"Major Cities of Australia"
30503112204,10,92,5,0,"Major Cities of Australia"
30503112205,10,100,5,0,"Major Cities of Australia"
30503112206,9,88,5,0,"Major Cities of Australia"
30503112207,10,91,5,0,"Major Cities of Australia"
30503112208,10,99,5,0,"Major Cities of Australia"
30503112209,7,61,4,0,"Major Cities of Australia"
30503112210,10,100,5,0,"Major Cities of Australia"
30503112211,10,98,5,0,"Major Cities of Australia"
30503112212,7,65,4,0,"Major Cities of Australia"
30503112213,8,75,4,0,"Major Cities of Australia"
30503112214,7,66,4,0,"Major Cities of Australia"
30503112215,8,78,4,0,"Major Cities of Australia"
30503112216,9,85,5,0,"Major Cities of Australia"
30503112217,9,82,5,0,"Major Cities of Australia"
30503112218,8,80,4,0,"Major Cities of Australia"
30503112219,9,84,5,0,"Major Cities of Australia"
30503112220,8,78,4,0,"Major Cities of Australia"
30503112221,10,95,5,0,"Major Cities of Australia"
30503112222,10,91,5,0,"Major Cities of Australia"
30503112223,9,89,5,0,"Major Cities of Australia"
30503112224,9,90,5,0,"Major Cities of Australia"
30503112301,10,94,5,0,"Major Cities of Australia"
30503112302,10,99,5,0,"Major Cities of Australia"
30503112303,10,95,5,0,"Major Cities of Australia"
30503112304,10,92,5,0,"Major Cities of Australia"
30503112305,10,98,5,0,"Major Cities of Australia"
30503112306,10,93,5,0,"Major Cities of Australia"
30503112307,10,95,5,0,"Major Cities of Australia"
30503112308,10,98,5,0,"Major Cities of Australia"
30503112309,10,95,5,0,"Major Cities of Australia"
30503112310,10,99,5,0,"Major Cities of Australia"
30503112401,10,94,5,0,"Major Cities of Australia"
30503112402,10,96,5,0,"Major Cities of Australia"
30503112403,10,91,5,0,"Major Cities of Australia"
30503112404,10,93,5,0,"Major Cities of Australia"
30503112405,9,87,5,0,"Major Cities of Australia"
30503112406,8,74,4,0,"Major Cities of Australia"
30503112407,8,79,4,0,"Major Cities of Australia"
30503112408,8,73,4,0,"Major Cities of Australia"
30503112409,10,91,5,0,"Major Cities of Australia"
30503112410,10,100,5,0,"Major Cities of Australia"
30503112411,10,100,5,0,"Major Cities of Australia"
30503112412,10,100,5,0,"Major Cities of Australia"
30503112501,10,93,5,0,"Major Cities of Australia"
30503112502,9,86,5,0,"Major Cities of Australia"
30503112503,9,90,5,0,"Major Cities of Australia"
30503112504,10,91,5,0,"Major Cities of Australia"
30503112505,NA,NA,NA,0,"Major Cities of Australia"
30503112506,10,94,5,0,"Major Cities of Australia"
30503112507,10,96,5,0,"Major Cities of Australia"
30503112508,10,96,5,0,"Major Cities of Australia"
30503112509,10,98,5,0,"Major Cities of Australia"
30503112510,10,98,5,0,"Major Cities of Australia"
30503112511,10,95,5,0,"Major Cities of Australia"
30503112512,10,99,5,0,"Major Cities of Australia"
30503112513,10,97,5,0,"Major Cities of Australia"
30503112601,10,95,5,0,"Major Cities of Australia"
30503112602,9,88,5,0,"Major Cities of Australia"
30503112603,9,88,5,0,"Major Cities of Australia"
30503112604,10,95,5,0,"Major Cities of Australia"
30503112605,10,93,5,0,"Major Cities of Australia"
30503112606,10,91,5,0,"Major Cities of Australia"
30503112607,8,74,4,0,"Major Cities of Australia"
30503112608,9,86,5,0,"Major Cities of Australia"
30503112609,9,82,5,0,"Major Cities of Australia"
30503112610,7,65,4,0,"Major Cities of Australia"
30503112611,8,80,4,0,"Major Cities of Australia"
30503112612,10,95,5,0,"Major Cities of Australia"
30503112613,9,88,5,0,"Major Cities of Australia"
30503112614,8,79,4,0,"Major Cities of Australia"
30503112616,NA,NA,NA,0,"Major Cities of Australia"
30503112617,6,56,3,0,"Major Cities of Australia"
30503112618,8,79,4,0,"Major Cities of Australia"
30503112619,3,21,2,0,"Major Cities of Australia"
30503112620,NA,NA,NA,0,"Major Cities of Australia"
30503112621,5,42,3,0,"Major Cities of Australia"
30503112622,9,90,5,0,"Major Cities of Australia"
30503112623,6,53,3,0,"Major Cities of Australia"
30503112624,8,71,4,0,"Major Cities of Australia"
30503112701,10,93,5,0,"Major Cities of Australia"
30503112702,10,100,5,0,"Major Cities of Australia"
30503112703,10,97,5,0,"Major Cities of Australia"
30503112704,7,62,4,0,"Major Cities of Australia"
30503112705,6,55,3,0,"Major Cities of Australia"
30503112706,9,85,5,0,"Major Cities of Australia"
30503112707,5,49,3,0,"Major Cities of Australia"
30503112708,9,87,5,0,"Major Cities of Australia"
30503112709,9,83,5,0,"Major Cities of Australia"
30503112710,9,85,5,0,"Major Cities of Australia"
30503112801,10,100,5,0,"Major Cities of Australia"
30503112802,10,99,5,0,"Major Cities of Australia"
30503112803,10,99,5,0,"Major Cities of Australia"
30503112804,10,93,5,0,"Major Cities of Australia"
30503112805,7,68,4,0,"Major Cities of Australia"
30503112806,6,51,3,0,"Major Cities of Australia"
30503112807,10,99,5,0,"Major Cities of Australia"
30503112808,10,91,5,0,"Major Cities of Australia"
30503112809,10,91,5,0,"Major Cities of Australia"
30503112810,NA,NA,NA,0,"Major Cities of Australia"
30503112811,10,99,5,0,"Major Cities of Australia"
30503112812,10,100,5,0,"Major Cities of Australia"
30503112813,10,95,5,0,"Major Cities of Australia"
30503112814,10,100,5,0,"Major Cities of Australia"
30503112815,10,100,5,0,"Major Cities of Australia"
30503112816,10,100,5,0,"Major Cities of Australia"
30503112817,10,98,5,0,"Major Cities of Australia"
30503112818,10,100,5,0,"Major Cities of Australia"
30503112819,10,100,5,0,"Major Cities of Australia"
30503112901,10,99,5,0,"Major Cities of Australia"
30503112902,10,97,5,0,"Major Cities of Australia"
30503112903,9,89,5,0,"Major Cities of Australia"
30503112904,10,92,5,0,"Major Cities of Australia"
30503112905,10,100,5,0,"Major Cities of Australia"
30503112906,10,94,5,0,"Major Cities of Australia"
30503112907,10,91,5,0,"Major Cities of Australia"
30503112908,10,97,5,0,"Major Cities of Australia"
30503112909,9,87,5,0,"Major Cities of Australia"
30503112910,10,100,5,0,"Major Cities of Australia"
30503113001,8,74,4,0,"Major Cities of Australia"
30503113002,7,62,4,0,"Major Cities of Australia"
30503113003,8,80,4,0,"Major Cities of Australia"
30503113004,10,91,5,0,"Major Cities of Australia"
30503113005,8,80,4,0,"Major Cities of Australia"
30503113006,8,71,4,0,"Major Cities of Australia"
30503113007,9,84,5,0,"Major Cities of Australia"
30503113008,7,62,4,0,"Major Cities of Australia"
30503113009,8,72,4,0,"Major Cities of Australia"
30503113010,10,99,5,0,"Major Cities of Australia"
30503113011,10,98,5,0,"Major Cities of Australia"
30503113012,10,100,5,0,"Major Cities of Australia"
30503113013,9,87,5,0,"Major Cities of Australia"
30503113014,10,92,5,0,"Major Cities of Australia"
30503113015,9,90,5,0,"Major Cities of Australia"
30503113016,10,99,5,0,"Major Cities of Australia"
30503113101,10,91,5,0,"Major Cities of Australia"
30503113102,10,99,5,0,"Major Cities of Australia"
30503113103,10,96,5,0,"Major Cities of Australia"
30503113104,10,91,5,0,"Major Cities of Australia"
30503113105,8,72,4,0,"Major Cities of Australia"
30503113106,9,89,5,0,"Major Cities of Australia"
30503113107,8,78,4,0,"Major Cities of Australia"
30503113108,8,74,4,0,"Major Cities of Australia"
30503113109,8,71,4,0,"Major Cities of Australia"
30503113110,8,78,4,0,"Major Cities of Australia"
30503113111,7,69,4,0,"Major Cities of Australia"
30503113112,7,63,4,0,"Major Cities of Australia"
30503113113,5,47,3,0,"Major Cities of Australia"
30503113114,7,62,4,0,"Major Cities of Australia"
30503113115,7,68,4,0,"Major Cities of Australia"
30503113116,8,80,4,0,"Major Cities of Australia"
30503113117,10,91,5,0,"Major Cities of Australia"
30503113118,9,90,5,0,"Major Cities of Australia"
30503113119,9,88,5,0,"Major Cities of Australia"
30503113120,10,100,5,0,"Major Cities of Australia"
30503113121,10,98,5,0,"Major Cities of Australia"
30503113122,9,88,5,0,"Major Cities of Australia"
30504113201,10,98,5,0,"Major Cities of Australia"
30504113202,9,88,5,0,"Major Cities of Australia"
30504113203,10,93,5,0,"Major Cities of Australia"
30504113204,10,97,5,0,"Major Cities of Australia"
30504113205,10,92,5,0,"Major Cities of Australia"
30504113206,10,100,5,0,"Major Cities of Australia"
30504113207,10,98,5,0,"Major Cities of Australia"
30504113208,10,97,5,0,"Major Cities of Australia"
30504113209,10,100,5,0,"Major Cities of Australia"
30504113210,9,86,5,0,"Major Cities of Australia"
30504113211,10,100,5,0,"Major Cities of Australia"
30504113212,10,100,5,0,"Major Cities of Australia"
30504113213,10,100,5,0,"Major Cities of Australia"
30504113214,10,100,5,0,"Major Cities of Australia"
30504113215,10,99,5,0,"Major Cities of Australia"
30504113216,9,90,5,0,"Major Cities of Australia"
30504113217,10,93,5,0,"Major Cities of Australia"
30504113218,7,65,4,0,"Major Cities of Australia"
30504113219,10,97,5,0,"Major Cities of Australia"
30504113220,10,99,5,0,"Major Cities of Australia"
30504113221,10,92,5,0,"Major Cities of Australia"
30504113222,10,92,5,0,"Major Cities of Australia"
30504113223,10,96,5,0,"Major Cities of Australia"
30504113224,10,95,5,0,"Major Cities of Australia"
30504113225,10,97,5,0,"Major Cities of Australia"
30504113226,10,96,5,0,"Major Cities of Australia"
30504113227,10,98,5,0,"Major Cities of Australia"
30504113228,10,96,5,0,"Major Cities of Australia"
30504113229,9,84,5,0,"Major Cities of Australia"
30504113230,10,97,5,0,"Major Cities of Australia"
30504113231,9,89,5,0,"Major Cities of Australia"
30504113301,10,95,5,0,"Major Cities of Australia"
30504113302,10,100,5,0,"Major Cities of Australia"
30504113303,9,90,5,0,"Major Cities of Australia"
30504113304,10,99,5,0,"Major Cities of Australia"
30504113305,10,100,5,0,"Major Cities of Australia"
30504113306,10,94,5,0,"Major Cities of Australia"
30504113307,10,93,5,0,"Major Cities of Australia"
30504113308,9,89,5,0,"Major Cities of Australia"
30504113309,10,91,5,0,"Major Cities of Australia"
30504113310,9,90,5,0,"Major Cities of Australia"
30504113311,9,90,5,0,"Major Cities of Australia"
30504113312,9,83,5,0,"Major Cities of Australia"
30504113313,10,100,5,0,"Major Cities of Australia"
30504113401,10,99,5,0,"Major Cities of Australia"
30504113402,10,97,5,0,"Major Cities of Australia"
30504113403,10,97,5,0,"Major Cities of Australia"
30504113404,10,98,5,0,"Major Cities of Australia"
30504113405,10,94,5,0,"Major Cities of Australia"
30504113406,10,99,5,0,"Major Cities of Australia"
30504113407,10,96,5,0,"Major Cities of Australia"
30504113408,10,95,5,0,"Major Cities of Australia"
30504113409,10,97,5,0,"Major Cities of Australia"
30504113410,10,100,5,0,"Major Cities of Australia"
30504113411,10,96,5,0,"Major Cities of Australia"
30504113412,10,98,5,0,"Major Cities of Australia"
30504113413,10,96,5,0,"Major Cities of Australia"
30504113414,10,95,5,0,"Major Cities of Australia"
30504113415,10,100,5,0,"Major Cities of Australia"
30504113416,10,97,5,0,"Major Cities of Australia"
30504113417,10,98,5,0,"Major Cities of Australia"
30504113418,10,96,5,0,"Major Cities of Australia"
30504113419,10,97,5,0,"Major Cities of Australia"
30504113420,10,100,5,0,"Major Cities of Australia"
30504113421,10,98,5,0,"Major Cities of Australia"
30504113422,10,99,5,0,"Major Cities of Australia"
30504113501,9,81,5,0,"Major Cities of Australia"
30504113502,10,97,5,0,"Major Cities of Australia"
30504113503,10,95,5,0,"Major Cities of Australia"
30504113504,9,86,5,0,"Major Cities of Australia"
30504113505,9,89,5,0,"Major Cities of Australia"
30504113506,10,95,5,0,"Major Cities of Australia"
30504113507,10,92,5,0,"Major Cities of Australia"
30504113508,10,96,5,0,"Major Cities of Australia"
30504113509,10,98,5,0,"Major Cities of Australia"
30504113510,10,96,5,0,"Major Cities of Australia"
30504113511,10,99,5,0,"Major Cities of Australia"
30504113512,10,98,5,0,"Major Cities of Australia"
30504113513,10,99,5,0,"Major Cities of Australia"
30504113514,10,97,5,0,"Major Cities of Australia"
30504113515,10,95,5,0,"Major Cities of Australia"
30504113516,9,87,5,0,"Major Cities of Australia"
30504113517,10,98,5,0,"Major Cities of Australia"
30504113518,10,100,5,0,"Major Cities of Australia"
30504113519,10,98,5,0,"Major Cities of Australia"
30504113520,10,96,5,0,"Major Cities of Australia"
30504113521,10,100,5,0,"Major Cities of Australia"
30504113522,10,99,5,0,"Major Cities of Australia"
30504113523,10,98,5,0,"Major Cities of Australia"
30504113524,10,92,5,0,"Major Cities of Australia"
30504113525,10,93,5,0,"Major Cities of Australia"
30504113601,9,89,5,0,"Major Cities of Australia"
30504113602,10,97,5,0,"Major Cities of Australia"
30504113603,10,99,5,0,"Major Cities of Australia"
30504113604,9,88,5,0,"Major Cities of Australia"
30504113605,9,82,5,0,"Major Cities of Australia"
30504113606,10,94,5,0,"Major Cities of Australia"
30504113607,10,94,5,0,"Major Cities of Australia"
30504113608,10,98,5,0,"Major Cities of Australia"
30504113609,10,93,5,0,"Major Cities of Australia"
30504113610,10,99,5,0,"Major Cities of Australia"
30504113611,10,93,5,0,"Major Cities of Australia"
30504113612,9,90,5,0,"Major Cities of Australia"
30504113613,9,88,5,0,"Major Cities of Australia"
30504113614,9,83,5,0,"Major Cities of Australia"
30504113615,NA,NA,NA,0,"Major Cities of Australia"
30504113701,9,90,5,0,"Major Cities of Australia"
30504113702,9,83,5,0,"Major Cities of Australia"
30504113703,10,99,5,0,"Major Cities of Australia"
30504113704,10,100,5,0,"Major Cities of Australia"
30504113705,10,96,5,0,"Major Cities of Australia"
30504113706,10,96,5,0,"Major Cities of Australia"
30504113707,10,97,5,0,"Major Cities of Australia"
30504113708,8,80,4,0,"Major Cities of Australia"
30504113709,10,96,5,0,"Major Cities of Australia"
30504113710,9,90,5,0,"Major Cities of Australia"
30504113711,10,92,5,0,"Major Cities of Australia"
30504113712,10,95,5,0,"Major Cities of Australia"
30504113713,10,95,5,0,"Major Cities of Australia"
30504113714,10,94,5,0,"Major Cities of Australia"
30504113715,10,94,5,0,"Major Cities of Australia"
30504113716,9,87,5,0,"Major Cities of Australia"
30504113717,10,99,5,0,"Major Cities of Australia"
30504113718,10,97,5,0,"Major Cities of Australia"
30504113719,9,88,5,0,"Major Cities of Australia"
30504113720,10,92,5,0,"Major Cities of Australia"
30504113721,9,84,5,0,"Major Cities of Australia"
30504113722,8,75,4,0,"Major Cities of Australia"
30504113723,8,76,4,0,"Major Cities of Australia"
30504113724,10,94,5,0,"Major Cities of Australia"
30504113725,9,81,5,0,"Major Cities of Australia"
30601113801,8,77,4,2,"Outer Regional Australia"
30601113802,6,60,3,2,"Outer Regional Australia"
30601113803,10,94,5,2,"Outer Regional Australia"
30601113804,5,46,3,2,"Outer Regional Australia"
30601113805,7,62,4,2,"Outer Regional Australia"
30601113806,9,81,5,2,"Outer Regional Australia"
30601113807,8,72,4,2,"Outer Regional Australia"
30601113808,8,75,4,2,"Outer Regional Australia"
30601113809,7,68,4,2,"Outer Regional Australia"
30601113810,8,79,4,2,"Outer Regional Australia"
30601113811,7,64,4,2,"Outer Regional Australia"
30601113812,7,68,4,2,"Outer Regional Australia"
30601113813,10,92,5,2,"Outer Regional Australia"
30601113814,9,82,5,2,"Outer Regional Australia"
30601113901,8,78,4,2,"Outer Regional Australia"
30601113902,5,50,3,2,"Outer Regional Australia"
30601113903,5,43,3,2,"Outer Regional Australia"
30601113904,8,78,4,2,"Outer Regional Australia"
30601113905,6,59,3,2,"Outer Regional Australia"
30601113906,9,86,5,2,"Outer Regional Australia"
30601113907,8,79,4,2,"Outer Regional Australia"
30601113909,9,81,5,2,"Outer Regional Australia"
30601113910,6,57,3,2,"Outer Regional Australia"
30601113911,10,93,5,2,"Outer Regional Australia"
30601113912,8,77,4,2,"Outer Regional Australia"
