"SA1_CODE11","seifa_decile","seifa_percentile","ra","ra_name"
31202135316,5,41,2,"Outer Regional Australia"
31202135317,3,23,2,"Outer Regional Australia"
31202135318,3,24,2,"Outer Regional Australia"
31202135319,2,16,2,"Outer Regional Australia"
31202135320,4,33,2,"Outer Regional Australia"
31202135321,5,42,2,"Outer Regional Australia"
31202135322,4,37,2,"Outer Regional Australia"
31202135323,6,58,2,"Outer Regional Australia"
31202135324,4,34,2,"Outer Regional Australia"
31202135325,6,59,2,"Outer Regional Australia"
31202135326,9,81,2,"Outer Regional Australia"
31202135327,8,71,2,"Outer Regional Australia"
31202135328,9,83,2,"Outer Regional Australia"
31202135401,8,75,1,"Inner Regional Australia"
31202135402,7,61,1,"Inner Regional Australia"
31202135403,7,67,1,"Inner Regional Australia"
31202135404,9,84,1,"Inner Regional Australia"
31202135405,9,82,1,"Inner Regional Australia"
31202135406,9,84,1,"Inner Regional Australia"
31202135407,9,84,1,"Inner Regional Australia"
31202135408,6,56,1,"Inner Regional Australia"
31202135409,10,92,1,"Inner Regional Australia"
31202135410,4,40,1,"Inner Regional Australia"
31202135411,7,64,1,"Inner Regional Australia"
31202135412,5,45,1,"Inner Regional Australia"
31202135413,5,43,1,"Inner Regional Australia"
31202135501,4,31,1,"Inner Regional Australia"
31202135502,3,30,1,"Inner Regional Australia"
31202135503,7,68,1,"Inner Regional Australia"
31202135504,5,44,1,"Inner Regional Australia"
31202135505,5,42,1,"Inner Regional Australia"
31202135506,7,68,1,"Inner Regional Australia"
31202135507,3,21,1,"Inner Regional Australia"
31202135508,5,46,1,"Inner Regional Australia"
31202135509,3,26,1,"Inner Regional Australia"
31202135510,5,42,1,"Inner Regional Australia"
31202135511,3,25,1,"Inner Regional Australia"
31202135512,NA,NA,1,"Inner Regional Australia"
31202135513,NA,NA,1,"Inner Regional Australia"
31202135601,7,63,1,"Inner Regional Australia"
31202135602,4,31,1,"Inner Regional Australia"
31202135603,5,46,1,"Inner Regional Australia"
31202135604,6,56,1,"Inner Regional Australia"
31202135605,4,39,1,"Inner Regional Australia"
31202135606,6,58,1,"Inner Regional Australia"
31202135607,3,26,1,"Inner Regional Australia"
31202135608,2,15,1,"Inner Regional Australia"
31202135609,5,49,1,"Inner Regional Australia"
31202135610,2,18,1,"Inner Regional Australia"
31202135611,4,33,1,"Inner Regional Australia"
31202135612,6,57,1,"Inner Regional Australia"
31202135613,6,52,1,"Inner Regional Australia"
31202135614,NA,NA,1,"Inner Regional Australia"
31202135615,5,47,1,"Inner Regional Australia"
31202135616,3,30,1,"Inner Regional Australia"
31202135617,7,62,1,"Inner Regional Australia"
31202135618,2,14,1,"Inner Regional Australia"
31202135619,1,4,1,"Inner Regional Australia"
31202135701,6,58,2,"Outer Regional Australia"
31202135702,6,57,2,"Outer Regional Australia"
31202135703,6,53,2,"Outer Regional Australia"
31202135704,5,47,2,"Outer Regional Australia"
31202135705,8,71,2,"Outer Regional Australia"
31202135705,8,71,2,"Outer Regional Australia"
31202135706,6,55,2,"Outer Regional Australia"
31202135706,6,55,2,"Outer Regional Australia"
31202135707,7,61,2,"Outer Regional Australia"
31202135708,5,50,2,"Outer Regional Australia"
31202135709,9,87,2,"Outer Regional Australia"
31202135710,9,84,2,"Outer Regional Australia"
31202135711,8,71,2,"Outer Regional Australia"
31202135712,8,76,2,"Outer Regional Australia"
31202135713,5,45,1,"Inner Regional Australia"
31202135714,6,52,2,"Outer Regional Australia"
31202135714,6,52,2,"Outer Regional Australia"
31202135715,6,53,2,"Outer Regional Australia"
31202135716,6,54,2,"Outer Regional Australia"
31202135717,5,45,2,"Outer Regional Australia"
31202135718,5,46,2,"Outer Regional Australia"
31202135719,8,77,2,"Outer Regional Australia"
31202135720,8,79,2,"Outer Regional Australia"
31202135721,3,30,2,"Outer Regional Australia"
31202135722,5,46,2,"Outer Regional Australia"
31202135723,9,85,2,"Outer Regional Australia"
31202135801,3,25,1,"Inner Regional Australia"
31202135802,4,38,1,"Inner Regional Australia"
31202135803,5,47,1,"Inner Regional Australia"
31202135804,3,23,1,"Inner Regional Australia"
31202135805,4,32,1,"Inner Regional Australia"
31202135806,8,79,1,"Inner Regional Australia"
31202135807,NA,NA,1,"Inner Regional Australia"
31202135808,3,26,1,"Inner Regional Australia"
31202135809,7,69,1,"Inner Regional Australia"
31202135810,6,51,1,"Inner Regional Australia"
31202135811,3,24,1,"Inner Regional Australia"
31202135812,8,73,1,"Inner Regional Australia"
31202135813,4,31,1,"Inner Regional Australia"
31202135814,2,20,1,"Inner Regional Australia"
31202135815,4,40,1,"Inner Regional Australia"
31202135816,7,70,1,"Inner Regional Australia"
31202135817,7,68,1,"Inner Regional Australia"
31203135901,7,63,2,"Outer Regional Australia"
31203135902,2,20,4,"Very Remote Australia"
31203135903,7,70,2,"Outer Regional Australia"
31203135904,8,71,2,"Outer Regional Australia"
31203135905,6,60,3,"Remote Australia"
31203135906,NA,NA,4,"Very Remote Australia"
31203135907,8,80,2,"Outer Regional Australia"
31203135908,7,69,2,"Outer Regional Australia"
31203135909,4,33,2,"Outer Regional Australia"
31203135910,3,26,2,"Outer Regional Australia"
31203135911,9,90,2,"Outer Regional Australia"
31203135912,9,81,2,"Outer Regional Australia"
31203135913,3,29,2,"Outer Regional Australia"
31203135914,4,38,2,"Outer Regional Australia"
31203135915,2,20,2,"Outer Regional Australia"
31203135916,4,33,2,"Outer Regional Australia"
31203135917,NA,NA,2,"Outer Regional Australia"
31203135918,8,79,2,"Outer Regional Australia"
31203135919,7,62,2,"Outer Regional Australia"
31203135920,4,40,2,"Outer Regional Australia"
31203135921,5,44,2,"Outer Regional Australia"
31203135922,6,51,2,"Outer Regional Australia"
31203135923,3,21,2,"Outer Regional Australia"
31203135924,3,23,2,"Outer Regional Australia"
31203135925,2,15,2,"Outer Regional Australia"
31203135926,7,61,2,"Outer Regional Australia"
31203135927,8,80,2,"Outer Regional Australia"
31203135928,8,79,2,"Outer Regional Australia"
31203135929,10,91,2,"Outer Regional Australia"
31203136001,NA,NA,2,"Outer Regional Australia"
31203136101,8,78,2,"Outer Regional Australia"
31203136102,7,64,2,"Outer Regional Australia"
31203136103,4,39,2,"Outer Regional Australia"
31203136104,7,70,2,"Outer Regional Australia"
31203136105,6,51,2,"Outer Regional Australia"
31203136106,7,67,2,"Outer Regional Australia"
31203136107,3,27,2,"Outer Regional Australia"
31203136108,5,41,2,"Outer Regional Australia"
31203136109,2,15,2,"Outer Regional Australia"
31203136110,3,21,2,"Outer Regional Australia"
31203136111,2,15,2,"Outer Regional Australia"
31203136112,6,53,2,"Outer Regional Australia"
31203136113,3,24,3,"Remote Australia"
31203136114,4,34,2,"Outer Regional Australia"
31203136115,2,12,2,"Outer Regional Australia"
31203136116,5,43,2,"Outer Regional Australia"
31203136117,1,6,2,"Outer Regional Australia"
31203136118,3,27,2,"Outer Regional Australia"
31203136119,3,29,2,"Outer Regional Australia"
31203136120,3,25,2,"Outer Regional Australia"
31203136121,NA,NA,2,"Outer Regional Australia"
31203136122,6,52,2,"Outer Regional Australia"
31203136123,5,46,2,"Outer Regional Australia"
31301136201,3,23,0,"Major Cities of Australia"
31301136202,2,20,0,"Major Cities of Australia"
31301136203,2,14,0,"Major Cities of Australia"
31301136204,NA,NA,0,"Major Cities of Australia"
31301136205,2,20,0,"Major Cities of Australia"
31301136206,4,40,0,"Major Cities of Australia"
31301136207,3,23,1,"Inner Regional Australia"
31301136208,2,14,1,"Inner Regional Australia"
31301136209,3,30,1,"Inner Regional Australia"
31301136210,2,13,1,"Inner Regional Australia"
31301136211,7,63,0,"Major Cities of Australia"
31301136212,5,46,0,"Major Cities of Australia"
31301136213,7,64,0,"Major Cities of Australia"
31301136213,7,64,0,"Major Cities of Australia"
31301136214,7,67,0,"Major Cities of Australia"
31301136215,2,11,0,"Major Cities of Australia"
31301136216,1,7,0,"Major Cities of Australia"
31301136217,2,15,0,"Major Cities of Australia"
31301136218,1,8,0,"Major Cities of Australia"
31301136219,2,13,0,"Major Cities of Australia"
31301136220,3,23,0,"Major Cities of Australia"
31301136221,3,24,0,"Major Cities of Australia"
31301136222,8,71,0,"Major Cities of Australia"
31301136223,3,22,0,"Major Cities of Australia"
31301136224,3,29,0,"Major Cities of Australia"
31301136225,4,39,0,"Major Cities of Australia"
31301136226,5,44,0,"Major Cities of Australia"
31301136227,3,25,0,"Major Cities of Australia"
31301136228,7,69,0,"Major Cities of Australia"
31301136229,5,48,0,"Major Cities of Australia"
31301136230,1,10,0,"Major Cities of Australia"
31301136231,5,47,0,"Major Cities of Australia"
31301136232,3,21,1,"Inner Regional Australia"
31301136301,2,14,1,"Inner Regional Australia"
31301136302,6,52,1,"Inner Regional Australia"
31301136303,4,34,1,"Inner Regional Australia"
31301136304,1,7,1,"Inner Regional Australia"
31301136305,2,12,1,"Inner Regional Australia"
31301136306,4,36,1,"Inner Regional Australia"
31301136307,1,5,1,"Inner Regional Australia"
31301136308,2,16,1,"Inner Regional Australia"
31301136309,3,26,1,"Inner Regional Australia"
31301136310,1,5,1,"Inner Regional Australia"
31301136311,3,21,1,"Inner Regional Australia"
31301136312,8,73,1,"Inner Regional Australia"
31301136313,2,16,1,"Inner Regional Australia"
31301136314,1,8,1,"Inner Regional Australia"
31301136315,2,12,1,"Inner Regional Australia"
31301136316,2,11,1,"Inner Regional Australia"
31301136317,2,12,1,"Inner Regional Australia"
31301136318,1,3,1,"Inner Regional Australia"
31301136319,8,78,1,"Inner Regional Australia"
31301136320,NA,NA,1,"Inner Regional Australia"
31301136321,NA,NA,1,"Inner Regional Australia"
31301136322,9,87,1,"Inner Regional Australia"
31301136323,3,26,1,"Inner Regional Australia"
31301136324,2,20,1,"Inner Regional Australia"
31301136325,2,11,1,"Inner Regional Australia"
31301136326,7,67,1,"Inner Regional Australia"
31301136327,8,76,1,"Inner Regional Australia"
31301136328,5,49,1,"Inner Regional Australia"
31301136329,2,20,1,"Inner Regional Australia"
31301136330,NA,NA,1,"Inner Regional Australia"
31301136331,1,3,1,"Inner Regional Australia"
31301136332,6,57,1,"Inner Regional Australia"
31301136333,1,8,1,"Inner Regional Australia"
31301136334,3,22,1,"Inner Regional Australia"
31301136335,1,8,1,"Inner Regional Australia"
31301136336,2,13,1,"Inner Regional Australia"
31301136337,3,30,1,"Inner Regional Australia"
31301136338,6,52,1,"Inner Regional Australia"
31301136339,3,26,1,"Inner Regional Australia"
31301136340,7,67,1,"Inner Regional Australia"
31301136341,3,24,1,"Inner Regional Australia"
31301136342,6,55,1,"Inner Regional Australia"
31301136343,7,69,1,"Inner Regional Australia"
31301136344,9,84,1,"Inner Regional Australia"
31301136345,2,20,1,"Inner Regional Australia"
31302136401,7,64,0,"Major Cities of Australia"
31302136402,8,74,0,"Major Cities of Australia"
31302136403,8,80,0,"Major Cities of Australia"
31302136404,9,84,0,"Major Cities of Australia"
31302136405,7,67,0,"Major Cities of Australia"
31302136406,8,71,0,"Major Cities of Australia"
31302136407,8,71,0,"Major Cities of Australia"
31302136408,10,93,0,"Major Cities of Australia"
31302136409,8,77,0,"Major Cities of Australia"
31302136410,8,76,0,"Major Cities of Australia"
31302136501,1,6,0,"Major Cities of Australia"
31302136502,1,5,0,"Major Cities of Australia"
31302136503,1,3,0,"Major Cities of Australia"
31302136504,1,7,0,"Major Cities of Australia"
31302136505,1,4,0,"Major Cities of Australia"
31302136506,2,12,0,"Major Cities of Australia"
31302136507,2,14,0,"Major Cities of Australia"
31302136508,7,62,0,"Major Cities of Australia"
31302136508,7,62,0,"Major Cities of Australia"
31302136509,7,70,0,"Major Cities of Australia"
31302136509,7,70,0,"Major Cities of Australia"
31302136510,6,55,0,"Major Cities of Australia"
31302136511,1,5,0,"Major Cities of Australia"
31302136512,2,11,0,"Major Cities of Australia"
31302136513,4,39,0,"Major Cities of Australia"
31302136513,4,39,0,"Major Cities of Australia"
31302136514,1,3,0,"Major Cities of Australia"
31302136515,1,5,0,"Major Cities of Australia"
31302136516,2,11,0,"Major Cities of Australia"
31302136517,3,30,0,"Major Cities of Australia"
31302136518,2,12,0,"Major Cities of Australia"
31302136519,2,19,0,"Major Cities of Australia"
31302136520,2,17,0,"Major Cities of Australia"
31302136521,6,59,0,"Major Cities of Australia"
31302136521,6,59,0,"Major Cities of Australia"
31302136522,7,61,0,"Major Cities of Australia"
31302136522,7,61,0,"Major Cities of Australia"
31302136523,4,34,0,"Major Cities of Australia"
31302136524,5,42,0,"Major Cities of Australia"
31302136525,6,51,0,"Major Cities of Australia"
31302136526,4,37,0,"Major Cities of Australia"
31302136527,5,49,0,"Major Cities of Australia"
31302136528,1,2,0,"Major Cities of Australia"
31302136529,4,37,0,"Major Cities of Australia"
31302136530,3,22,0,"Major Cities of Australia"
31302136531,2,12,0,"Major Cities of Australia"
31302136532,1,3,0,"Major Cities of Australia"
31302136533,1,1,0,"Major Cities of Australia"
31302136534,7,62,0,"Major Cities of Australia"
31302136535,6,58,0,"Major Cities of Australia"
31302136536,3,24,0,"Major Cities of Australia"
31302136537,2,19,0,"Major Cities of Australia"
31302136538,4,33,0,"Major Cities of Australia"
31302136539,1,6,0,"Major Cities of Australia"
31302136540,1,6,0,"Major Cities of Australia"
31302136541,1,2,0,"Major Cities of Australia"
31302136542,4,39,0,"Major Cities of Australia"
31302136543,1,2,0,"Major Cities of Australia"
31302136544,1,9,0,"Major Cities of Australia"
31302136544,1,9,0,"Major Cities of Australia"
31302136545,1,2,0,"Major Cities of Australia"
31302136546,1,3,0,"Major Cities of Australia"
31302136547,1,3,0,"Major Cities of Australia"
31302136548,1,2,0,"Major Cities of Australia"
31302136601,2,18,0,"Major Cities of Australia"
31302136602,2,17,0,"Major Cities of Australia"
31302136603,4,31,0,"Major Cities of Australia"
31302136604,3,29,0,"Major Cities of Australia"
31302136605,1,2,0,"Major Cities of Australia"
31302136606,1,2,0,"Major Cities of Australia"
31302136607,1,7,0,"Major Cities of Australia"
31302136608,2,15,0,"Major Cities of Australia"
31302136609,1,3,0,"Major Cities of Australia"
31302136610,1,4,0,"Major Cities of Australia"
31302136611,1,6,0,"Major Cities of Australia"
31302136612,NA,NA,0,"Major Cities of Australia"
31302136613,2,16,0,"Major Cities of Australia"
31302136614,2,17,0,"Major Cities of Australia"
31302136615,3,21,0,"Major Cities of Australia"
31302136616,3,21,0,"Major Cities of Australia"
31302136617,3,25,0,"Major Cities of Australia"
31302136618,4,36,0,"Major Cities of Australia"
31302136619,1,9,0,"Major Cities of Australia"
31302136620,2,20,0,"Major Cities of Australia"
31302136621,1,9,0,"Major Cities of Australia"
31302136622,2,16,0,"Major Cities of Australia"
31302136623,3,23,0,"Major Cities of Australia"
31302136624,2,17,0,"Major Cities of Australia"
31302136625,4,32,0,"Major Cities of Australia"
31302136626,1,5,0,"Major Cities of Australia"
31302136627,1,4,0,"Major Cities of Australia"
31302136628,1,2,0,"Major Cities of Australia"
31302136629,2,17,0,"Major Cities of Australia"
31302136630,3,29,0,"Major Cities of Australia"
31302136631,2,20,0,"Major Cities of Australia"
31302136632,4,34,0,"Major Cities of Australia"
31302136633,3,28,0,"Major Cities of Australia"
31302136634,4,39,0,"Major Cities of Australia"
31302136635,6,51,0,"Major Cities of Australia"
31302136636,1,5,0,"Major Cities of Australia"
31302136637,2,16,0,"Major Cities of Australia"
31302136701,5,43,0,"Major Cities of Australia"
31302136702,4,40,0,"Major Cities of Australia"
31302136702,4,40,0,"Major Cities of Australia"
31302136703,8,76,0,"Major Cities of Australia"
31302136704,7,66,0,"Major Cities of Australia"
31302136705,8,75,0,"Major Cities of Australia"
31302136706,7,62,0,"Major Cities of Australia"
31302136707,8,73,0,"Major Cities of Australia"
31302136708,9,81,0,"Major Cities of Australia"
31302136709,7,66,0,"Major Cities of Australia"
31302136710,6,53,0,"Major Cities of Australia"
31302136801,1,6,0,"Major Cities of Australia"
31302136802,5,49,0,"Major Cities of Australia"
31302136803,3,23,0,"Major Cities of Australia"
31302136804,1,7,0,"Major Cities of Australia"
31302136805,3,22,0,"Major Cities of Australia"
31302136806,2,13,0,"Major Cities of Australia"
31302136807,3,28,0,"Major Cities of Australia"
31302136808,4,36,0,"Major Cities of Australia"
31302136809,4,37,0,"Major Cities of Australia"
31302136810,2,11,0,"Major Cities of Australia"
31302136811,4,34,0,"Major Cities of Australia"
31302136812,4,32,0,"Major Cities of Australia"
31302136813,3,21,0,"Major Cities of Australia"
31302136814,6,51,0,"Major Cities of Australia"
31302136901,5,46,0,"Major Cities of Australia"
31302136901,5,46,0,"Major Cities of Australia"
31302136902,5,41,0,"Major Cities of Australia"
31302136903,6,59,0,"Major Cities of Australia"
31302136904,2,19,0,"Major Cities of Australia"
31302136905,9,86,0,"Major Cities of Australia"
31302136906,7,67,0,"Major Cities of Australia"
31302136907,8,77,0,"Major Cities of Australia"
31302136908,6,53,0,"Major Cities of Australia"
