"SA2_CODE21","value","min","max"
"311021307",43.5677508212504,42.7701088715352,45.8562291820588
"311021308",44.0572897538672,43.3464823885508,45.8865857154734
"311021309",44.3658980908931,43.9726114310295,45.0208860442531
"311021310",46.7833447187182,45.328576092501,52.5819087539456
"311031311",41.6091809370802,39.1986087617712,46.9418550714224
"311031312",37.2658391313089,36.172867904695,38.7666919175818
"311031313",48.9713929333581,43.4416970691961,54.950984203249
"311031314",42.0934565750098,39.3113002901604,43.532200758979
"311031315",38.3308140474164,34.1121683865069,43.6365949153072
"311031316",37.0885907652981,35.6585415956404,38.6900276524682
"311031317",40.3568151222848,37.9690056730599,41.8740957756798
"311031318",46.9103621954056,44.5001245623899,49.5130007971347
"311031319",39.4938595426368,37.4133473184486,41.9871038323277
"311041322",54.4235678673417,46.5478830866562,59.0460653293781
"311041567",55.0820592370728,52.1067437756597,60.225087340195
"311041568",55.7479046707201,44.2298669193956,78.3436771040111
"311041569",46.8613844412947,39.3311724887158,52.2045252798982
"311041570",59.5197695352138,52.1218739021285,67.0957166397628
"311041571",58.2372196497848,51.6417061998833,60.3324059149398
"311051323",43.1417476049391,41.4035701477354,46.2320066029439
"311051324",42.8060802484256,41.6106948158215,58.5904338133109
"311051325",42.0161609782156,40.6798914158832,43.2542408792108
"311051326",40.9869862362512,38.966526110559,42.3878210848465
"311051327",40.8930665743855,39.9390573172391,41.4985220431423
"311051328",42.7190208207201,41.3789099997251,44.0953543165705
"311061329",38.9543405720393,38.0435184464811,40.307729611703
"311061330",38.4735995451005,37.6117322357596,40.6098552261605
"311061331",36.9816062260559,36.2284919342877,38.0860807403021
"311061332",35.5887680766329,33.4670513908213,41.7922711151937
"311061333",37.746098790984,36.1379462695149,40.3657229884711
"311061334",37.1679909131983,35.6265945525767,38.3345810067408
"311061335",33.9640392137372,32.9006824905716,35.4312072347041
"311061336",35.420093036038,34.0228059363656,36.9005763979783
"312011337",183.221858172705,182.336912872483,189.099154588331
"312011338",265.425559126158,208.952218798373,350.328564782138
"312011339",285.987201145883,227.277212198733,356.023757508419
"312011340",203.225036276199,150.407699731805,244.70509432724
"312011341",243.455974186931,225.739935424403,261.295471644386
"312021342",210.133899055113,207.278090717097,212.555718507908
"312021343",206.801621781641,206.021753140806,218.516706843524
"312021344",214.23604006379,211.527951048026,216.245375471102
"312021345",235.285695011146,211.738586873425,246.327496880976
"312021346",204.201841697052,202.818815448506,206.125499314372
"312021347",210.377659423116,208.554299795678,212.560698704591
"312021348",206.326285959318,203.229576723506,213.686276208135
"312021349",206.807988322067,203.919087049917,209.343874913361
